variant,fid,dim,seed,error,seconds
shuffled,28,50,7,108758.7150118289,644.991
shuffled,28,50,8,130933.5546789979,641.279
shuffled,28,50,9,149406.9284251745,640.237
shuffled,29,50,0,7502974.981206582,550.349
shuffled,29,50,1,7981924.035135387,866.78
shuffled,29,50,10,3969220.4961890057,2333.381
shuffled,29,50,11,7457668.248739221,2189.251
shuffled,29,50,12,3017393.2001970657,1367.528
shuffled,29,50,13,6522986.033517117,2557.392
shuffled,29,50,14,6503100.396046293,1100.182
shuffled,29,50,15,2842586.4211697285,1090.507
shuffled,29,50,16,10333939.160761626,1095.541
shuffled,29,50,17,19382626.351817712,1080.469
shuffled,29,50,18,11543783.686990222,1646.68
shuffled,29,50,19,49889741.77951098,2065.551
shuffled,29,50,2,11372772.632721415,2735.921
shuffled,29,50,20,3423836.5140948417,1107.167
shuffled,29,50,21,4679570.539866137,1133.085
shuffled,29,50,22,6383638.077673238,1132.093
shuffled,29,50,23,10236826.12849182,1141.32
shuffled,29,50,24,8973154.533889748,2789.943
shuffled,29,50,25,10626518.453609094,1077.617
shuffled,29,50,26,13141960.606511572,1114.996
shuffled,29,50,27,4310998.905906283,1129.903
shuffled,29,50,28,15321340.140853617,1131.615
shuffled,29,50,29,6978280.50766472,1122.19
shuffled,29,50,3,1947654.5207343185,2012.344
shuffled,29,50,4,7849280.943554254,2263.663
shuffled,29,50,5,11552387.520568665,2440.67
shuffled,29,50,6,6926717.533713393,360.802
shuffled,29,50,7,5659687.129744352,1090.546
shuffled,29,50,8,7555800.08793905,1722.542
shuffled,29,50,9,13525818.264545903,2546.994
shuffled,3,50,0,208.14208581273851,30.682
shuffled,3,50,1,119.46759326750953,30.69
shuffled,3,50,10,76.16656124052997,31.503
shuffled,3,50,11,148.7241653417998,31.33
shuffled,3,50,12,136.43297395717707,30.214
shuffled,3,50,13,82.43437428756414,31.218
shuffled,3,50,14,143.0992574459708,30.816
shuffled,3,50,15,181.51909207948972,30.091
shuffled,3,50,16,173.50792073643078,31.211
shuffled,3,50,17,202.63035158085358,30.482
shuffled,3,50,18,203.71108456730042,30.348
shuffled,3,50,19,138.6796507862573,30.671
shuffled,3,50,2,205.02057634154153,30.48
shuffled,3,50,20,137.8911254387432,30.806
shuffled,3,50,21,92.88378195985831,30.734
shuffled,3,50,22,150.0531764176112,30.95
shuffled,3,50,23,204.33477646530366,30.361
shuffled,3,50,24,127.1214394204847,30.558
shuffled,3,50,25,189.69188004860575,30.173
shuffled,3,50,26,68.36766675732156,30.457
shuffled,3,50,27,209.21441110586085,30.518
shuffled,3,50,28,141.38790615567905,30.45
shuffled,3,50,29,206.66261540803106,30.259
shuffled,3,50,3,142.80920192672409,31.57
shuffled,3,50,4,139.28421680634142,31.183
shuffled,3,50,5,205.6732855754612,31.171
shuffled,3,50,6,88.37679573406444,29.72
shuffled,3,50,7,146.06169755985547,31.23
shuffled,3,50,8,96.81811448607402,31.081
shuffled,3,50,9,139.5667986264483,30.127
shuffled,4,50,0,1473.5062468457245,28.161
shuffled,4,50,1,1645.5552542979754,29.474
shuffled,4,50,10,1871.275421080395,28.572
shuffled,4,50,11,1616.7711013691392,28.567
shuffled,4,50,12,1859.512929496365,29.264
shuffled,4,50,13,1297.3679308302803,28.794
shuffled,4,50,14,1823.7146502633827,29.277
shuffled,4,50,15,1643.6228617310285,29.268
shuffled,4,50,16,1933.132705753238,28.341
shuffled,4,50,17,2277.332344742227,28.799
shuffled,4,50,18,920.3550052456078,28.268
shuffled,4,50,19,1966.9410760191513,29.159
shuffled,4,50,2,1142.2008093090167,28.429
shuffled,4,50,20,1418.7792145768592,28.891
shuffled,4,50,21,1428.72186683177,29.661
shuffled,4,50,22,1095.443508162062,28.709
shuffled,4,50,23,1513.2718525072396,29.026
shuffled,4,50,24,1456.5574440712523,28.227
shuffled,4,50,25,1234.7259746404586,28.441
shuffled,4,50,26,2022.6238529434654,28.922
shuffled,4,50,27,1526.2308166312905,28.767
shuffled,4,50,28,1466.5508983368666,28.931
shuffled,4,50,29,2042.5545156469361,28.916
shuffled,4,50,3,1880.416298936214,28.471
shuffled,4,50,4,1504.309384898206,28.687
shuffled,4,50,5,1300.3765795367349,28.785
shuffled,4,50,6,1649.6195395724735,28.392
shuffled,4,50,7,1626.7081000198266,27.797
shuffled,4,50,8,1331.234647663795,28.618
shuffled,4,50,9,1416.814742101678,28.28
shuffled,5,50,0,0.0013363214204105134,90.59
shuffled,5,50,1,0.0011982899474674014,91.122
shuffled,5,50,10,0.000577143475027242,88.936
shuffled,5,50,11,0.0003821265542569563,89.049
shuffled,5,50,12,0.0004349847396269979,88.151
shuffled,5,50,13,0.0006276058452385769,91.204
shuffled,5,50,14,0.00025392556420911205,89.637
shuffled,5,50,15,0.00010942550665049566,89.991
shuffled,5,50,16,0.0010314582077626255,87.838
shuffled,5,50,17,0.00042143133788385967,88.244
shuffled,5,50,18,0.0022454865966778925,90.939
shuffled,5,50,19,0.0003754234893449393,99.103
shuffled,5,50,2,2.695637471106238e-05,89.262
shuffled,5,50,20,0.0005795250572759869,89.839
shuffled,5,50,21,0.00029510567929946774,90.123
shuffled,5,50,22,0.00017253262490157795,89.737
shuffled,5,50,23,4.977189831834039e-05,88.255
shuffled,5,50,24,0.00015903703172170935,88.962
shuffled,5,50,25,0.00031405302871689855,103.216
shuffled,5,50,26,0.00023233890993878958,90.518
shuffled,5,50,27,0.00016007925091798825,90.153
shuffled,5,50,28,0.0004823639882260977,89.784
shuffled,5,50,29,8.56118865613098e-05,91.374
shuffled,5,50,3,0.0009866325950156352,88.648
shuffled,5,50,4,0.0002292576953095704,89.724
shuffled,5,50,5,0.0008231670840359584,89.9
shuffled,5,50,6,0.00029630266578806186,91.882
shuffled,5,50,7,0.0005687656957320542,92.535
shuffled,5,50,8,0.0007179002552106795,89.173
shuffled,5,50,9,0.00017173055289276817,89.363
shuffled,6,50,0,621.997459579082,37.647
shuffled,6,50,1,1208.7130648144032,38.015
shuffled,6,50,10,1046.858720376039,35.925
shuffled,6,50,11,949.0560025924701,36.317
shuffled,6,50,12,1374.2947583078908,41.988
shuffled,6,50,13,1345.883208583968,36.972
shuffled,6,50,14,1202.2799019694203,36.144
shuffled,6,50,15,807.882636808919,36.188
shuffled,6,50,16,632.9420399903149,36.725
shuffled,6,50,17,898.02475853599,36.366
shuffled,6,50,18,898.3517556522154,39.19
shuffled,6,50,19,782.2922516608724,37.13
shuffled,6,50,2,1391.1102584251103,36.858
shuffled,6,50,20,936.6973453751853,36.278
shuffled,6,50,21,1500.3355293721688,36.26
shuffled,6,50,22,828.1637460572197,36.311
shuffled,6,50,23,1219.3483038075774,36.648
shuffled,6,50,24,807.2593236994385,38.076
shuffled,6,50,25,1144.2948907194761,37.163
shuffled,6,50,26,1358.166149668896,36.46
shuffled,6,50,27,499.6493561785376,36.925
shuffled,6,50,28,1637.3358056054394,35.958
shuffled,6,50,29,1151.6565884108554,36.44
shuffled,6,50,3,994.511522076913,36.024
shuffled,6,50,4,1473.3569647267855,36.062
shuffled,6,50,5,1036.3214000502553,36.631
shuffled,6,50,6,1421.6061110193918,43.487
shuffled,6,50,7,1131.7458497455154,37.603
shuffled,6,50,8,1362.1692520261888,37.238
shuffled,6,50,9,969.5830486276477,37.201
shuffled,7,50,0,704.500000286193,55.302
shuffled,7,50,1,752.5000004439294,55.848
shuffled,7,50,10,903.0000012022706,53.982
shuffled,7,50,11,847.0000008291806,53.265
shuffled,7,50,12,1035.0000004683232,54.858
shuffled,7,50,13,899.5000000337131,53.586
shuffled,7,50,14,788.0000007106892,52.372
shuffled,7,50,15,774.5000003532136,54.265
shuffled,7,50,16,638.0000002276915,53.317
shuffled,7,50,17,822.0000004205269,53.47
shuffled,7,50,18,652.5000005363661,54.118
shuffled,7,50,19,837.5000000670511,53.97
shuffled,7,50,2,767.5000000577322,54.473
shuffled,7,50,20,621.0000003183081,53.612
shuffled,7,50,21,737.0000003796026,54.435
shuffled,7,50,22,930.0000000195225,52.71
shuffled,7,50,23,776.5000009128535,52.781
shuffled,7,50,24,773.5000006433131,53.234
shuffled,7,50,25,676.5000002920315,54.487
shuffled,7,50,26,744.5000002619295,54.161
shuffled,7,50,27,728.5000006713644,55.072
shuffled,7,50,28,783.0000003241112,53.408
shuffled,7,50,29,762.5000003503806,54.988
shuffled,7,50,3,674.5000001692574,55.399
shuffled,7,50,4,694.5000003793295,53.101
shuffled,7,50,5,670.5000008718844,53.271
shuffled,7,50,6,760.0000005088332,53.774
shuffled,7,50,7,747.5000004574918,53.732
shuffled,7,50,8,634.500000449887,53.987
shuffled,7,50,9,731.0000002079194,54.522
shuffled,8,50,0,19.286220842090415,37.559
shuffled,8,50,1,21.929221267581852,36.842
shuffled,8,50,10,23.960683276345208,36.147
shuffled,8,50,11,16.768320067384025,36.355
shuffled,8,50,12,18.31591169752346,36.66
shuffled,8,50,13,24.04915740660033,36.998
shuffled,8,50,14,14.85006115328008,36.911
shuffled,8,50,15,22.395107584909965,35.744
shuffled,8,50,16,21.94163454199554,36.617
shuffled,8,50,17,19.15741502975959,36.868
shuffled,8,50,18,22.67997002552579,37.681
shuffled,8,50,19,21.49939456611264,36.3
shuffled,8,50,2,19.77335997835496,36.71
shuffled,8,50,20,25.23089215620064,39.862
shuffled,8,50,21,12.433300789975192,36.371
shuffled,8,50,22,18.603554892215584,36.165
shuffled,8,50,23,20.10897682191751,36.133
shuffled,8,50,24,21.11172942555129,36.679
shuffled,8,50,25,23.1899695267914,36.232
shuffled,8,50,26,23.68921305857691,46.731
shuffled,8,50,27,19.951041681000675,39.066
shuffled,8,50,28,23.70048367808738,36.661
shuffled,8,50,29,23.81329210159754,38.79
shuffled,8,50,3,16.257074555510144,35.517
shuffled,8,50,4,23.725058288107107,36.796
shuffled,8,50,5,31.01238084708598,36.613
shuffled,8,50,6,20.722110926861205,37.006
shuffled,8,50,7,22.09165902387872,36.264
shuffled,8,50,8,21.74829966083246,36.648
shuffled,8,50,9,21.54508291899208,37.007
shuffled,9,50,0,7525.4341109205725,51.305
shuffled,9,50,1,8075.1504460229935,51.461
shuffled,9,50,10,8091.8001273782775,66.873
shuffled,9,50,11,7562.40187090128,75.171
shuffled,9,50,12,8892.49175360382,51.626
shuffled,9,50,13,8312.16037253165,52.6
shuffled,9,50,14,7953.498390410079,64.362
shuffled,9,50,15,7753.166613947686,62.533
shuffled,9,50,16,7356.468581857038,74.637
shuffled,9,50,17,7293.418132743458,62.596
shuffled,9,50,18,6798.090334825512,51.686
shuffled,9,50,19,8813.625290053307,51.766
shuffled,9,50,2,9036.241435216989,74.853
shuffled,9,50,20,7456.086598436204,63.748
shuffled,9,50,21,7797.137438782365,64.692
shuffled,9,50,22,7023.491650283984,62.038
shuffled,9,50,23,7442.746832640314,64.744
shuffled,9,50,24,7440.964240449761,52.089
shuffled,9,50,25,7868.595486728609,53.034
shuffled,9,50,26,9290.6853269597,63.173
shuffled,9,50,27,7211.075767376027,63.662
shuffled,9,50,28,7532.142753100266,64.424
shuffled,9,50,29,6965.994108947005,63.219
shuffled,9,50,3,6630.992510428941,66.889
shuffled,9,50,4,6562.124472479327,54.937
shuffled,9,50,5,7045.799562366878,67.295
shuffled,9,50,6,8010.410271994246,52.075
shuffled,9,50,7,8325.06652330304,53.689
shuffled,9,50,8,7924.296356076789,63.752
shuffled,9,50,9,6971.411899971748,75.402
social,10,50,0,68565.9403067602,44.027
social,10,50,1,81715.94324157764,46.535
social,10,50,10,61855.30110490603,42.521
social,10,50,11,64333.84132234031,42.551
social,10,50,12,55044.7601822015,43.01
social,10,50,13,61897.36304977938,42.139
social,10,50,14,65857.0374866362,43.146
social,10,50,15,97565.52151331949,42.889
social,10,50,16,52888.73192040847,43.57
social,10,50,17,81443.2089974102,43.112
social,10,50,18,68488.20450199927,42.554
social,10,50,19,58161.41719779279,42.506
social,10,50,2,66714.01186076528,42.399
social,10,50,20,73449.02328555904,43.135
social,10,50,21,75112.13166809655,42.852
social,10,50,22,105334.07211987546,43.126
social,10,50,23,60776.47478468588,43.128
social,10,50,24,66496.51459285936,43.39
social,10,50,25,73215.87564212958,42.967
social,10,50,26,66860.34314322541,43.224
social,10,50,27,66703.2983877843,42.997
social,10,50,28,65041.196672066944,43.485
social,10,50,29,75534.62703813965,43.491
social,10,50,3,67494.13520807086,42.092
social,10,50,4,66651.49564237578,43.429
social,10,50,5,63082.117363384976,43.26
social,10,50,6,54115.81970558141,47.609
social,10,50,7,69403.97515350199,46.371
social,10,50,8,58077.055302054425,41.752
social,10,50,9,86241.7878810471,42.586
social,11,50,0,12320699.06567505,61.243
social,11,50,1,14798949.91036986,60.018
social,11,50,10,6583598.767576486,61.022
social,11,50,11,12808750.422501322,60.451
social,11,50,12,7963244.01310616,58.547
social,11,50,13,20437419.962471973,60.798
social,11,50,14,12173680.685604589,60.969
social,11,50,15,15049045.58739074,61.476
social,11,50,16,10346002.919984486,61.958
social,11,50,17,9741396.705616822,62.124
social,11,50,18,7205913.80482385,61.059
social,11,50,19,9254587.295858173,61.154
social,11,50,2,7065970.450656342,61.76
social,11,50,20,14196591.695215128,64.899
social,11,50,21,9302209.843785431,64.62
social,11,50,22,12269498.129396688,64.828
social,11,50,23,10925689.750616705,62.3
social,11,50,24,16031065.791377328,62.698
social,11,50,25,25331360.979146853,62.238
social,11,50,26,9585566.205033736,65.062
social,11,50,27,10237036.96194624,64.963
social,11,50,28,25202158.977644227,66.02
social,11,50,29,11095440.886368675,65.329
social,11,50,3,11275926.367580542,61.692
social,11,50,4,10375720.423561366,62.102
social,11,50,5,11135048.544712638,59.207
social,11,50,6,13395795.332703149,60.435
social,11,50,7,15523607.39100345,62.08
social,11,50,8,11991223.857197044,60.541
social,11,50,9,9702324.501830077,60.523
social,12,50,0,523612.70227374556,50.523
social,12,50,1,405881.210251864,50.19
social,12,50,10,527409.0112730204,47.833
social,12,50,11,433161.35247841955,47.969
social,12,50,12,535220.9406392644,47.671
social,12,50,13,341863.3624529557,48.477
social,12,50,14,572892.0584878107,49.111
social,12,50,15,393839.7736837838,49.977
social,12,50,16,365579.7120647596,48.684
social,12,50,17,458632.1455253047,48.875
social,12,50,18,444917.473040156,48.179
social,12,50,19,488767.0976904087,48.859
social,12,50,2,425168.17952104844,48.28
social,12,50,20,559232.6920341423,47.817
social,12,50,21,379476.7844470873,48.099
social,12,50,22,378639.4505904633,48.612
social,12,50,23,396528.5943508628,47.852
social,12,50,24,376990.48325072136,49.656
social,12,50,25,365076.0497616211,49.293
social,12,50,26,387366.67960463295,48.108
social,12,50,27,329037.73082390276,47.924
social,12,50,28,350749.0595563114,47.545
social,12,50,29,365317.71159993776,48.027
social,12,50,3,457864.565499099,47.982
social,12,50,4,365181.81001276727,48.178
social,12,50,5,348124.7809711376,48.358
social,12,50,6,564242.8908777743,49.151
social,12,50,7,392553.68985928677,49.282
social,12,50,8,460806.94634768215,47.897
social,12,50,9,406951.0243425689,48.136
social,13,50,0,348551.3191507068,62.01
social,13,50,1,239507.32554802098,62.835
social,13,50,10,863905.3583331034,58.957
social,13,50,11,716422.4492006493,59.573
social,13,50,12,353740.03771964397,59.533
social,13,50,13,388489.2141814246,59.211
social,13,50,14,224382.93040414315,58.206
social,13,50,15,415972.21972331,59.455
social,13,50,16,501604.61596572,58.869
social,13,50,17,456521.8929218934,58.648
social,13,50,18,777025.0371320718,59.164
social,13,50,19,898961.902685429,59.607
social,13,50,2,599355.9056971241,58.936
social,13,50,20,389121.5767150443,59.033
social,13,50,21,340553.4230103814,58.492
social,13,50,22,496888.40974456025,57.92
social,13,50,23,576278.5170258293,58.529
social,13,50,24,424792.6045760602,58.333
social,13,50,25,771747.1571281564,59.02
social,13,50,26,623776.6296606129,59.827
social,13,50,27,354245.41221618745,59.997
social,13,50,28,372525.896914377,59.777
social,13,50,29,420723.4094928007,59.807
social,13,50,3,281193.17204026924,58.182
social,13,50,4,688756.637332395,58.648
social,13,50,5,591087.1731614501,59.951
social,13,50,6,1083136.7690917617,60.605
social,13,50,7,328692.7287687918,60.206
social,13,50,8,306015.6016183267,58.888
social,13,50,9,665860.4295639023,58.582
social,14,50,0,118803.90715242118,46.844
social,14,50,1,145085.563743781,47.592
social,14,50,10,195651.34436265306,46.625
social,14,50,11,188418.87326874092,46.668
social,14,50,12,260857.76497881324,46.392
social,14,50,13,153572.5468842272,46.675
social,14,50,14,172765.04762410838,46.289
social,14,50,15,157376.73168505356,46.74
social,14,50,16,126411.9069875157,47.225
social,14,50,17,291042.8886392337,46.763
social,14,50,18,179397.6444934525,47.423
social,14,50,19,164611.3315099889,46.939
social,14,50,2,258521.97063947233,46.735
social,14,50,20,148112.953243457,47.072
social,14,50,21,172213.57322376373,46.703
social,14,50,22,125845.89784341941,46.345
social,14,50,23,100024.17562685603,46.414
social,14,50,24,206027.44819511933,46.865
social,14,50,25,140413.69173114846,46.585
social,14,50,26,203736.1560696644,46.473
social,14,50,27,116387.84705925563,46.645
social,14,50,28,167778.2994677805,46.772
social,14,50,29,146211.4498811806,46.402
social,14,50,3,246970.56109958253,46.771
social,14,50,4,178793.91670195738,46.433
social,14,50,5,165806.74062381807,46.188
social,14,50,6,188437.76257727918,47.338
social,14,50,7,153255.87666483154,47.277
social,14,50,8,140179.86030931596,46.645
social,14,50,9,170682.69751376793,46.723
social,15,50,0,46124.8715319932,129.578
social,15,50,1,8931.123766916458,131.987
social,15,50,10,24799.81745583179,131.305
social,15,50,11,20063.071105294544,132.07
social,15,50,12,12391.7112496009,131.6
social,15,50,13,9381.404920589717,132.023
social,15,50,14,20627.44453303225,131.409
social,15,50,15,32559.79817132967,130.373
social,15,50,16,25085.029201729467,130.798
social,15,50,17,8883.825774709481,131.574
social,15,50,18,7001.625369437446,128.465
social,15,50,19,6836.925009280469,130.969
social,15,50,2,11759.313673260724,132.399
social,15,50,20,10762.693572070584,127.803
social,15,50,21,12932.500709312564,132.149
social,15,50,22,12795.422200524972,130.802
social,15,50,23,13463.879960219498,130.277
social,15,50,24,8093.113692765797,131.174
social,15,50,25,9517.642809128567,133.904
social,15,50,26,10636.592868654228,133.065
social,15,50,27,25686.433739205273,132.305
social,15,50,28,10894.928488916052,131.172
social,15,50,29,11593.648504156665,131.737
social,15,50,3,11026.67674508955,132.542
social,15,50,4,13575.953640009007,129.681
social,15,50,5,14816.677928140094,130.737
social,15,50,6,31014.64499732564,133.363
social,15,50,7,10168.993855466742,132.538
social,15,50,8,18308.04872615523,131.259
social,15,50,9,8521.587042815374,128.603
social,16,50,0,2696.0614077509745,292.072
social,16,50,1,2956.5780802297113,282.157
social,16,50,10,2965.153529057703,518.478
social,16,50,11,3491.0345673120946,517.042
social,16,50,12,3489.497877298102,519.063
social,16,50,13,2669.8281895560785,520.936
social,16,50,14,2687.138853593735,518.576
social,16,50,15,3993.590229726462,518.093
social,16,50,16,3668.89659341929,517.001
social,16,50,17,3523.855893570055,515.653
social,16,50,18,3104.287406176247,521.025
social,16,50,19,3065.9325871616184,518.184
social,16,50,2,2782.5041604302987,518.868
social,16,50,20,3481.8204826789733,525.943
social,16,50,21,2426.0563024805124,522.037
social,16,50,22,3269.9367416236673,517.966
social,16,50,23,3127.283175272778,518.483
social,16,50,24,3292.436042288594,525.435
social,16,50,25,2555.373536320797,521.804
social,16,50,26,3800.3551671659798,533.124
social,16,50,27,3226.4193750707364,531.335
social,16,50,28,3889.1100207900136,530.306
social,16,50,29,4443.675467128158,530.545
social,16,50,3,3736.70162271755,515.412
social,16,50,4,2818.0593946454774,515.072
social,16,50,5,2923.1807938738757,517.532
social,16,50,6,2815.3200979689545,518.045
social,16,50,7,2652.2163954851494,519.411
social,16,50,8,2569.19369983436,521.356
social,16,50,9,3648.1076008297805,516.331
social,17,50,0,445625.5258531384,55.299
social,17,50,1,256830.36028162102,56.697
social,17,50,10,1974545.9702643792,54.929
social,17,50,11,383634.04257443047,54.976
social,17,50,12,532693.8625160977,56.343
social,17,50,13,490617.1359227368,56.624
social,17,50,14,1149836.9836109045,55.172
social,17,50,15,903470.7609214552,56.333
social,17,50,16,246974.33343865283,56.168
social,17,50,17,488863.9832202272,55.848
social,17,50,18,390387.4269931467,55.658
social,17,50,19,254224.97756909265,54.986
social,17,50,2,409001.42923744954,56.218
social,17,50,20,474251.52413025807,55.422
social,17,50,21,1223035.4678121707,55.367
social,17,50,22,553753.4266572893,54.935
social,17,50,23,1867806.9221204408,55.699
social,17,50,24,475530.2576670872,56.879
social,17,50,25,1149250.3172085532,58.959
social,17,50,26,767464.6113894652,55.89
social,17,50,27,301081.0956392505,55.121
social,17,50,28,332116.4098842797,55.935
social,17,50,29,434317.59202511865,54.634
social,17,50,3,417583.5676250043,55.352
social,17,50,4,373304.1994614067,55.204
social,17,50,5,291347.8837160474,55.237
social,17,50,6,456032.1547288849,56.552
social,17,50,7,1237181.2141492793,55.953
social,17,50,8,293829.2769922259,54.572
social,17,50,9,1111903.3720149975,54.76
social,18,50,0,78507.39153564298,234.66
social,18,50,1,54066.874429952884,247.551
social,18,50,10,53232.82861666942,241.861
social,18,50,11,138462.02960336546,242.393
social,18,50,12,113410.01772453164,240.607
social,18,50,13,103778.52093530005,243.191
social,18,50,14,62218.81260840467,242.741
social,18,50,15,110102.19503572822,243.418
social,18,50,16,89958.67178491282,240.518
social,18,50,17,65076.48330054067,241.389
social,18,50,18,101907.44925178932,243.305
social,18,50,19,74922.82486506285,243.92
social,18,50,2,111955.00120850088,242.638
social,18,50,20,52543.76073485955,241.875
social,18,50,21,57337.99337333151,241.619
social,18,50,22,84580.68441844532,240.887
social,18,50,23,45376.431889080515,239.876
social,18,50,24,91718.43343338784,240.936
social,18,50,25,69636.2779743644,244.335
social,18,50,26,70660.67944091492,245.084
social,18,50,27,77883.90884143196,244.024
social,18,50,28,30756.491817297236,243.632
social,18,50,29,99822.30174075408,244.524
social,18,50,3,119181.95164634922,243.161
social,18,50,4,73645.42401256009,242.271
social,18,50,5,92215.6201781058,243.871
social,18,50,6,40091.30705219517,240.999
social,18,50,7,67177.25031780529,242.787
social,18,50,8,59183.82847892945,242.977
social,18,50,9,76550.53142157373,241.995
social,19,50,0,2333.054474342429,532.265
social,19,50,1,2568.570421759103,530.782
social,19,50,10,3023.285673910519,525.884
social,19,50,11,3043.3739697963338,527.152
social,19,50,12,3204.1047818161433,529.061
social,19,50,13,2560.6799339432364,527.262
social,19,50,14,2620.4481970079323,529.255
social,19,50,15,3136.141109508744,527.139
social,19,50,16,2473.5987924384044,524.722
social,19,50,17,2604.73026837605,526.844
social,19,50,18,2909.2276273343796,525.859
social,19,50,19,3783.5124620307306,525.265
social,19,50,2,3174.9128312985304,531.174
social,19,50,20,2589.805921676667,540.23
social,19,50,21,3328.2700675883234,538.933
social,19,50,22,2130.429581474598,541.495
social,19,50,23,3253.3691419319257,538.944
social,19,50,24,2128.0654171201095,545.022
social,19,50,25,2911.775971346635,541.756
social,19,50,26,2268.976634168521,532.142
social,19,50,27,3405.7004533701047,529.999
social,19,50,28,1834.7153382295255,525.03
social,19,50,29,2796.925751199823,529.26
social,19,50,3,2417.543521804767,527.896
social,19,50,4,4603.947882318146,529.65
social,19,50,5,3346.42750184164,531.873
social,19,50,6,3012.7310991213817,529.449
social,19,50,7,3147.2096409249098,532.531
social,19,50,8,2811.173042808121,526.072
social,19,50,9,2976.705085184134,524.899
social,1,50,0,367.91452412778904,15.085
social,1,50,1,1969.5734288619242,15.021
social,1,50,10,152.71177531948533,20.131
social,1,50,11,7661.855762016062,20.244
social,1,50,12,882.9071716691939,20.382
social,1,50,13,421.9739933310209,19.92
social,1,50,14,3852.696479493494,21.02
social,1,50,15,462.5332541076566,20.62
social,1,50,16,604.4945721997241,20.803
social,1,50,17,577.6477169559437,20.84
social,1,50,18,2415.984418397144,21.057
social,1,50,19,386.3351640280939,21.365
social,1,50,2,1148.1958559765055,19.74
social,1,50,20,1057.2313363815747,21.413
social,1,50,21,3592.509742299345,21.637
social,1,50,22,1898.894389811535,22.128
social,1,50,23,145.20037155317962,21.593
social,1,50,24,7337.048374236668,21.555
social,1,50,25,7187.377293976655,21.722
social,1,50,26,721.5828546826375,22.411
social,1,50,27,2205.2857555711407,21.697
social,1,50,28,6385.948966840426,22.047
social,1,50,29,1025.4217183529233,21.801
social,1,50,3,85.68904768331066,19.79
social,1,50,4,93.77567726180615,19.364
social,1,50,5,91.63820194739492,19.688
social,1,50,6,938.5472366368667,19.6
social,1,50,7,349.98815124837614,19.1
social,1,50,8,2472.2485548863865,19.746
social,1,50,9,199.9712093556501,20.232
social,20,50,0,100.27605225073421,64.754
social,20,50,1,2628.6277738303324,63.835
social,20,50,10,100.20918757809295,65.43
social,20,50,11,1680.7801760981865,65.577
social,20,50,12,2663.669319577026,64.335
social,20,50,13,1818.0293322589887,64.931
social,20,50,14,1281.6258662599485,64.856
social,20,50,15,1616.523769225188,66.095
social,20,50,16,100.30534350159724,66.558
social,20,50,17,100.21322095983714,65.646
social,20,50,18,1609.4687470590843,64.822
social,20,50,19,100.38285886768654,66.65
social,20,50,2,100.29364047995068,64.12
social,20,50,20,1954.4857161358723,64.634
social,20,50,21,1787.2950366076166,64.698
social,20,50,22,100.18502615460966,64.243
social,20,50,23,100.26774767702364,64.835
social,20,50,24,1790.5436308908447,66.072
social,20,50,25,1650.5430388583777,66.79
social,20,50,26,1642.2485249716087,63.856
social,20,50,27,2876.056004681026,63.77
social,20,50,28,2004.5484825560598,64.062
social,20,50,29,2278.3811807986604,64.992
social,20,50,3,2159.5607682354566,65.506
social,20,50,4,1635.4102251004401,65.499
social,20,50,5,100.37139682661473,65.029
social,20,50,6,100.27186731030861,65.846
social,20,50,7,1247.7729319344467,65.048
social,20,50,8,2639.148335609909,65.965
social,20,50,9,2667.622732941716,66.12
social,21,50,0,5470.040002213825,81.078
social,21,50,1,8516.146456649894,85.965
social,21,50,10,5266.780214731054,84.772
social,21,50,11,6876.618840087045,85.929
social,21,50,12,5946.9264837456885,84.034
social,21,50,13,6294.520187203667,86.352
social,21,50,14,5343.637851847565,85.148
social,21,50,15,6610.058088090853,83.369
social,21,50,16,6415.818736280831,83.141
social,21,50,17,6029.204173235059,84.339
social,21,50,18,6010.78211580468,82.613
social,21,50,19,5993.870798362087,85.955
social,21,50,2,6695.699150523986,85.182
social,21,50,20,5734.399226369767,83.121
social,21,50,21,5663.8544830739,83.065
social,21,50,22,6943.554505865441,85.534
social,21,50,23,5098.155102096385,84.595
social,21,50,24,6644.993329724426,80.664
social,21,50,25,5998.301352950126,87.786
social,21,50,26,5157.930240923876,86.417
social,21,50,27,7104.421753371091,85.47
social,21,50,28,6147.507666204869,86.474
social,21,50,29,6047.536486061427,85.986
social,21,50,3,5601.406918269018,85.894
social,21,50,4,5141.628555922133,82.894
social,21,50,5,6642.355612408235,85.015
social,21,50,6,7703.05823920777,80.138
social,21,50,7,4224.277940681301,86.645
social,21,50,8,4642.758764911436,85.402
social,21,50,9,5626.44424094515,85.308
social,22,50,0,1618.0721441088926,99.114
social,22,50,1,1469.6661759642693,99.863
social,22,50,10,2081.9870034316455,101.033
social,22,50,11,1655.8316669188512,100.619
social,22,50,12,1879.9979443405364,98.475
social,22,50,13,202.1104477609165,97.48
social,22,50,14,201.68857592291988,95.85
social,22,50,15,201.87794765140006,97.321
social,22,50,16,202.0964918106206,97.113
social,22,50,17,2151.324015739532,98.015
social,22,50,18,1791.070479105023,98.887
social,22,50,19,1999.242866364617,99.717
social,22,50,2,2014.9719280087938,98.588
social,22,50,20,2436.396099263985,98.594
social,22,50,21,1479.0331161188742,100.611
social,22,50,22,2634.284703392177,99.016
social,22,50,23,2342.913351450665,99.217
social,22,50,24,1950.7740143320552,98.087
social,22,50,25,1657.8835294356995,99.492
social,22,50,26,201.77661153106374,98.332
