variant,fid,dim,seed,error,seconds
ads,25,30,0,926.4716417019631,389.954
ads,25,30,1,864.7456061039775,388.978
ads,25,30,10,898.3954708744168,411.253
ads,25,30,11,827.1337832816776,388.186
ads,25,30,12,813.5914516207622,387.006
ads,25,30,13,719.1971815543839,386.894
ads,25,30,14,884.1878388067762,386.57
ads,25,30,15,821.6498985443795,389.987
ads,25,30,16,756.5306046362239,407.636
ads,25,30,17,812.8149924331087,387.069
ads,25,30,18,791.7881063434206,390.212
ads,25,30,19,834.7257123823092,388.234
ads,25,30,2,795.1713354495578,387.127
ads,25,30,20,0.004621836782462196,381.465
ads,25,30,21,787.2186741724345,386.472
ads,25,30,22,806.4160485276016,406.034
ads,25,30,23,788.5159486951134,387.518
ads,25,30,24,820.3800880105337,390.904
ads,25,30,25,800.1461650069768,386.98
ads,25,30,26,790.7886081060105,386.823
ads,25,30,27,796.325510147592,390.493
ads,25,30,28,708.6873137572525,408.727
ads,25,30,29,787.9492858183476,386.411
ads,25,30,3,841.6976840327179,389.836
ads,25,30,4,739.741924331548,408.647
ads,25,30,5,794.2966383279927,386.768
ads,25,30,6,768.7996723534725,386.274
ads,25,30,7,807.5782920833808,387.26
ads,25,30,8,832.0332722670746,387.119
ads,25,30,9,762.9551638715484,390.865
ads,26,30,0,1984.1805940363247,399.443
ads,26,30,1,1254.4991481621828,398.707
ads,26,30,10,1324.380402405211,419.572
ads,26,30,11,1661.7027459419187,399.283
ads,26,30,12,1396.6121459337955,399.893
ads,26,30,13,1658.856004144789,399.773
ads,26,30,14,1265.5904254857555,398.604
ads,26,30,15,1423.138072361825,399.885
ads,26,30,16,1354.1844874841458,421.006
ads,26,30,17,984.3358552403611,399.753
ads,26,30,18,1744.4237022414218,399.661
ads,26,30,19,1949.3613534267097,397.6
ads,26,30,2,1472.149394735463,397.594
ads,26,30,20,1214.9707300867412,398.413
ads,26,30,21,971.3798379635973,400.966
ads,26,30,22,1163.13840990289,418.88
ads,26,30,23,1440.7156233859678,397.669
ads,26,30,24,2678.121907739024,399.511
ads,26,30,25,625.1706547993999,400.228
ads,26,30,26,1096.44518437003,399.032
ads,26,30,27,692.8262615541048,401.302
ads,26,30,28,1731.6133003437362,419.468
ads,26,30,29,1529.5185493433246,400.1
ads,26,30,3,1051.8851564326628,399.701
ads,26,30,4,771.4718967120721,422.5
ads,26,30,5,1756.9027199171906,398.051
ads,26,30,6,995.2574551114822,400.864
ads,26,30,7,1306.565334320696,398.958
ads,26,30,8,1373.0390272796385,398.713
ads,26,30,9,959.7039586028282,401.786
ads,27,30,0,122.91733660521095,379.156
ads,27,30,1,243.51299040793037,377.575
ads,27,30,10,131.1550101992516,397.822
ads,27,30,11,96.30818016873991,376.468
ads,27,30,12,221.47591242474982,378.979
ads,27,30,13,180.64614595556986,377.575
ads,27,30,14,213.04199971689013,375.622
ads,27,30,15,75.31336054386429,378.027
ads,27,30,16,72.21254892693196,398.663
ads,27,30,17,45.0954513412039,376.32
ads,27,30,18,457.6795221909397,378.886
ads,27,30,19,165.1045671303391,376.813
ads,27,30,2,136.18493725018925,375.869
ads,27,30,20,249.68829945531616,376.019
ads,27,30,21,115.69605746767365,377.54
ads,27,30,22,101.69911150670532,398.955
ads,27,30,23,96.74816068681548,375.912
ads,27,30,24,105.98342366198221,377.797
ads,27,30,25,65.13262196151572,376.882
ads,27,30,26,61.84873573272034,375.49
ads,27,30,27,449.4924513571359,378.287
ads,27,30,28,168.59841887107814,398.576
ads,27,30,29,124.96323871166214,376.481
ads,27,30,3,442.59599501198863,378.752
ads,27,30,4,105.44150290639891,398.463
ads,27,30,5,447.4200011552639,376.611
ads,27,30,6,251.16275663618808,378.201
ads,27,30,7,225.14753067731363,377.136
ads,27,30,8,437.3115889582773,376.516
ads,27,30,9,200.3817943461413,378.082
ads,28,30,0,60535.07330342413,611.777
ads,28,30,1,51522.47815556453,614.79
ads,28,30,10,48423.26647180582,628.458
ads,28,30,11,61059.74840575039,609.941
ads,28,30,12,70057.5041128754,612.626
ads,28,30,13,73471.99689124839,615.061
ads,28,30,14,50845.23708614896,611.246
ads,28,30,15,41986.789481922075,614.561
ads,28,30,16,21055.853508920492,640.753
ads,28,30,17,40635.96124999887,611.104
ads,28,30,18,57819.55091591926,612.866
ads,28,30,19,49187.886437496905,615.46
ads,28,30,2,30909.693575996396,610.461
ads,28,30,20,61235.43596962307,609.525
ads,28,30,21,52721.59094311726,615.168
ads,28,30,22,47224.93681547312,676.646
ads,28,30,23,52268.951797868984,610.397
ads,28,30,24,39468.994934823844,613.212
ads,28,30,25,53910.127791446364,614.468
ads,28,30,26,72672.1760635527,611.885
ads,28,30,27,56814.4147245503,613.681
ads,28,30,28,49848.745328965575,680.056
ads,28,30,29,82982.59512642669,609.711
ads,28,30,3,55342.211972544734,610.37
ads,28,30,4,73502.50741976273,627.859
ads,28,30,5,59138.12689102012,611.449
ads,28,30,6,50753.8212052955,611.29
ads,28,30,7,37768.52803061438,613.863
ads,28,30,8,48216.97440828853,611.137
ads,28,30,9,51255.78090535171,612.979
ads,29,30,0,751307.500688085,323.31
ads,29,30,1,2946590.561883828,322.915
ads,29,30,10,1133697.6339549737,368.123
ads,29,30,11,427302.0851114561,321.979
