variant,fid,dim,seed,error,seconds
shuffled,29,30,11,621146.4572482813,335.108
shuffled,29,30,12,972020.5774612784,335.33
shuffled,29,30,13,444268.1654248077,334.592
shuffled,29,30,14,1190823.745389576,335.136
shuffled,29,30,15,175554.70332172356,336.122
shuffled,29,30,16,757353.0278404488,336.624
shuffled,29,30,17,1058325.4097827612,334.287
shuffled,29,30,18,1280446.1925103222,335.879
shuffled,29,30,19,2093729.1002585643,334.965
shuffled,29,30,2,572563.5384131387,335.594
shuffled,29,30,20,904448.0751779455,335.671
shuffled,29,30,21,385643.7760158448,335.929
shuffled,29,30,22,869809.9430175268,336.778
shuffled,29,30,23,667117.9416032205,334.222
shuffled,29,30,24,714553.1275493309,335.686
shuffled,29,30,25,981431.7352972834,335.031
shuffled,29,30,26,927055.1575509721,335.566
shuffled,29,30,27,644084.8918294213,344.353
shuffled,29,30,28,1145693.54161853,338.366
shuffled,29,30,29,446269.83009329136,334.613
shuffled,29,30,3,2166167.043594823,336.148
shuffled,29,30,4,495914.17920314916,336.856
shuffled,29,30,5,1023213.0966204344,333.93
shuffled,29,30,6,1167329.3717444537,335.533
shuffled,29,30,7,810340.192441106,334.848
shuffled,29,30,8,813923.0779553957,335.425
shuffled,29,30,9,1144786.2504619919,335.778
shuffled,3,30,0,83.03931662017277,32.023
shuffled,3,30,1,119.3079595147376,31.907
shuffled,3,30,10,14.668586523559156,31.937
shuffled,3,30,11,88.78873054717008,31.754
shuffled,3,30,12,81.93371277828192,31.963
shuffled,3,30,13,81.59853401792941,31.802
shuffled,3,30,14,15.064736304455096,32.017
shuffled,3,30,15,13.442754673819309,31.835
shuffled,3,30,16,14.231309682307256,31.874
shuffled,3,30,17,80.3177327548558,31.86
shuffled,3,30,18,0.8319656252531331,31.703
shuffled,3,30,19,97.2088285942275,31.745
shuffled,3,30,2,66.79803085562969,32.033
shuffled,3,30,20,79.94709531639438,31.748
shuffled,3,30,21,82.5386841698832,31.728
shuffled,3,30,22,77.64660989669068,31.839
shuffled,3,30,23,32.21667326459959,31.878
shuffled,3,30,24,81.27348562709153,31.723
shuffled,3,30,25,18.80776090564018,31.619
shuffled,3,30,26,14.195044523203933,31.884
shuffled,3,30,27,35.80815194257315,31.844
shuffled,3,30,28,74.80630598138538,31.774
shuffled,3,30,29,80.39006595113472,31.657
shuffled,3,30,3,33.18557898083236,31.941
shuffled,3,30,4,14.40875034486146,32.084
shuffled,3,30,5,133.65373559998784,31.765
shuffled,3,30,6,127.41004242241928,31.899
shuffled,3,30,7,126.59737993191084,31.837
shuffled,3,30,8,83.67988002855947,32.124
shuffled,3,30,9,81.04670631285535,31.787
shuffled,4,30,0,377.09117285339426,28.636
shuffled,4,30,1,616.8643424787444,28.791
shuffled,4,30,10,428.82373183340485,28.683
shuffled,4,30,11,701.4305391133057,28.512
shuffled,4,30,12,409.9228202578837,28.613
shuffled,4,30,13,529.3105505956997,28.54
shuffled,4,30,14,662.6274447571282,28.705
shuffled,4,30,15,553.1937029648336,28.674
shuffled,4,30,16,604.9240659229631,28.519
shuffled,4,30,17,707.4052917812137,28.672
shuffled,4,30,18,303.4673729693425,28.646
shuffled,4,30,19,442.75606748615655,28.705
shuffled,4,30,2,558.1686947827233,28.699
shuffled,4,30,20,388.03403905529535,28.678
shuffled,4,30,21,565.1232401397675,28.409
shuffled,4,30,22,518.3726148729437,28.826
shuffled,4,30,23,703.4190918336653,28.634
shuffled,4,30,24,542.2438409074775,28.531
shuffled,4,30,25,694.4483452954803,28.5
shuffled,4,30,26,489.5132854587141,28.706
shuffled,4,30,27,673.570450035073,28.049
shuffled,4,30,28,772.0621331029197,28.517
shuffled,4,30,29,547.2203425043671,28.517
shuffled,4,30,3,607.9136493525496,28.579
shuffled,4,30,4,643.7306227056747,28.71
shuffled,4,30,5,548.2192239613804,28.498
shuffled,4,30,6,466.63512123693215,28.669
shuffled,4,30,7,922.3088350643436,28.554
shuffled,4,30,8,906.3841627573443,28.627
shuffled,4,30,9,578.0689207173825,28.692
shuffled,5,30,0,1.8534020568949927e-05,70.851
shuffled,5,30,1,0.00027325730172833573,70.687
shuffled,5,30,10,4.0128404577899346e-05,70.292
shuffled,5,30,11,0.0017478371478887311,70.538
shuffled,5,30,12,0.0004024565879490183,70.396
shuffled,5,30,13,8.122872139892934e-05,70.529
shuffled,5,30,14,0.0003839145129518329,70.555
shuffled,5,30,15,3.1892624861029617e-06,70.83
shuffled,5,30,16,0.00013058075114713574,70.345
shuffled,5,30,17,0.00021211071037896545,70.195
shuffled,5,30,18,0.000662316949558317,70.627
shuffled,5,30,19,0.0001600056504571512,70.755
shuffled,5,30,2,0.0001720405768423916,71.039
shuffled,5,30,20,0.0001826365707415789,70.985
shuffled,5,30,21,0.00038825779841999974,70.889
shuffled,5,30,22,2.086865123374082e-05,70.636
shuffled,5,30,23,0.0008007777710190567,70.43
shuffled,5,30,24,0.00013031216934678014,70.738
shuffled,5,30,25,0.001039019364611704,70.929
shuffled,5,30,26,0.0017563792887926866,70.985
shuffled,5,30,27,9.113917474223854e-05,71.477
shuffled,5,30,28,0.0007770297075921917,70.84
shuffled,5,30,29,0.0007783656579363196,70.466
shuffled,5,30,3,0.00022755041652544605,70.629
shuffled,5,30,4,0.0009936194825854727,70.679
shuffled,5,30,5,4.094335560012041e-05,71.358
shuffled,5,30,6,0.0008982043903529302,70.527
shuffled,5,30,7,0.00039181868260129704,70.396
shuffled,5,30,8,0.004375048052111197,70.77
shuffled,5,30,9,0.0005698768545130406,70.638
shuffled,6,30,0,321.8935939264527,39.462
shuffled,6,30,1,527.839810994361,39.512
shuffled,6,30,10,447.5579438431646,39.551
shuffled,6,30,11,233.40052972312776,39.263
shuffled,6,30,12,526.4702410320938,39.809
shuffled,6,30,13,244.81596360802416,39.814
shuffled,6,30,14,388.8057872055947,39.628
shuffled,6,30,15,435.70953059613703,39.927
shuffled,6,30,16,382.9708258381015,39.905
shuffled,6,30,17,415.9717542691585,39.32
shuffled,6,30,18,403.13829892709293,39.852
shuffled,6,30,19,649.6011740771423,39.774
shuffled,6,30,2,519.3190747946451,39.551
shuffled,6,30,20,348.7599091571567,39.922
shuffled,6,30,21,377.6590619568567,39.644
shuffled,6,30,22,407.723775415752,39.797
shuffled,6,30,23,333.11630689889387,39.651
shuffled,6,30,24,365.75848683622576,39.601
shuffled,6,30,25,773.7136604756606,39.528
shuffled,6,30,26,382.53725378923195,39.745
shuffled,6,30,27,423.96805608434295,39.672
shuffled,6,30,28,446.059927403825,39.932
shuffled,6,30,29,534.4601679633588,39.625
shuffled,6,30,3,508.3535798333994,39.543
shuffled,6,30,4,512.0062585762762,39.539
shuffled,6,30,5,295.33919331763514,38.792
shuffled,6,30,6,409.5518124549769,39.223
shuffled,6,30,7,318.8712492324148,39.544
shuffled,6,30,8,465.4943330967262,39.372
shuffled,6,30,9,144.46317788116653,39.878
shuffled,7,30,0,328.50000011087195,63.61
shuffled,7,30,1,288.00000013240196,63.85
shuffled,7,30,10,356.00000028244335,63.681
shuffled,7,30,11,306.00000009535586,63.445
shuffled,7,30,12,352.00000003483956,63.897
shuffled,7,30,13,358.0000000076534,64.101
shuffled,7,30,14,290.00000088127376,63.743
shuffled,7,30,15,370.50000056206136,63.781
shuffled,7,30,16,565.5000000596415,64.156
shuffled,7,30,17,460.0000000133723,63.4
shuffled,7,30,18,466.00000000001205,63.784
shuffled,7,30,19,338.0000004732574,63.66
shuffled,7,30,2,520.5000001078333,63.695
shuffled,7,30,20,432.5000000206312,63.707
shuffled,7,30,21,464.50000002631305,63.376
shuffled,7,30,22,366.50000010737745,63.611
shuffled,7,30,23,336.00000000831255,63.57
shuffled,7,30,24,372.00000007031394,63.711
shuffled,7,30,25,525.0000000063505,63.68
shuffled,7,30,26,304.0000000645699,63.694
shuffled,7,30,27,490.5000000004484,63.306
shuffled,7,30,28,410.50000002688057,63.675
shuffled,7,30,29,304.0000000864818,63.573
shuffled,7,30,3,308.00000002833804,63.553
shuffled,7,30,4,480.5000000750679,63.632
shuffled,7,30,5,390.00000009788755,63.575
shuffled,7,30,6,382.00000042867623,63.358
shuffled,7,30,7,324.0000000010764,63.697
shuffled,7,30,8,449.00000017993034,63.782
shuffled,7,30,9,268.000000812739,63.774
shuffled,8,30,0,12.247851461300002,39.172
shuffled,8,30,1,6.87322409758508,38.944
shuffled,8,30,10,7.054746095069618,39.298
shuffled,8,30,11,7.68819949901399,39.091
shuffled,8,30,12,17.15935019410017,39.414
shuffled,8,30,13,13.000015139787024,39.282
shuffled,8,30,14,11.139752143135638,39.328
shuffled,8,30,15,12.97697692622819,39.299
shuffled,8,30,16,12.967135778731404,39.346
shuffled,8,30,17,10.424436541237469,39.068
shuffled,8,30,18,7.708407954157565,39.28
shuffled,8,30,19,7.237996044612146,39.046
shuffled,8,30,2,10.164223203557412,39.122
shuffled,8,30,20,14.743681519571737,39.204
shuffled,8,30,21,8.693424109025614,39.229
shuffled,8,30,22,11.120795337955428,39.223
shuffled,8,30,23,8.045834980278073,39.27
shuffled,8,30,24,9.051077874713542,39.245
shuffled,8,30,25,12.330075901457462,39.128
shuffled,8,30,26,10.90729867084201,39.244
shuffled,8,30,27,6.2398425537439834,39.098
shuffled,8,30,28,8.872081389506889,39.229
shuffled,8,30,29,6.777066543330534,39.262
shuffled,8,30,3,6.78370829093376,39.387
shuffled,8,30,4,10.54919122215756,39.012
shuffled,8,30,5,9.236982260852983,39.246
shuffled,8,30,6,7.956703868977115,39.252
shuffled,8,30,7,9.236810957648572,39.234
shuffled,8,30,8,11.326155329325616,39.258
shuffled,8,30,9,8.829475359355229,39.42
shuffled,9,30,0,3378.522857046255,56.301
shuffled,9,30,1,4869.870496339515,55.303
shuffled,9,30,10,4514.721162399729,56.036
shuffled,9,30,11,4047.040022181358,56.185
shuffled,9,30,12,4095.5221062567125,56.609
shuffled,9,30,13,3201.363033043195,56.551
shuffled,9,30,14,3588.0189337464526,56.558
shuffled,9,30,15,3709.6224957335216,53.228
shuffled,9,30,16,3371.5339998709387,53.272
shuffled,9,30,17,3409.656083633212,52.865
shuffled,9,30,18,3806.0768103122955,56.296
shuffled,9,30,19,4597.9672261010255,54.672
shuffled,9,30,2,4672.615659811934,52.945
shuffled,9,30,20,4353.653787622296,56.417
shuffled,9,30,21,3251.074998021528,56.578
shuffled,9,30,22,4474.206026334679,54.663
shuffled,9,30,23,3928.321436158467,55.439
shuffled,9,30,24,4617.331877803221,56.195
shuffled,9,30,25,3041.66712532147,55.749
shuffled,9,30,26,2795.0805616957314,56.238
shuffled,9,30,27,2598.829756067389,55.591
shuffled,9,30,28,4334.302383380475,56.522
shuffled,9,30,29,4317.369573304744,55.998
shuffled,9,30,3,3764.665625561651,55.555
shuffled,9,30,4,3453.7587190780014,54.668
shuffled,9,30,5,4353.23324928251,53.031
shuffled,9,30,6,3172.0059101310944,52.803
shuffled,9,30,7,4434.4935860348105,56.367
shuffled,9,30,8,4935.972433813243,53.096
shuffled,9,30,9,4253.634769004686,55.755
shuffled_inf,10,30,0,44415.604466817385,29.768
shuffled_inf,10,30,1,63640.765487819706,30.171
shuffled_inf,10,30,10,48079.58421908796,31.564
shuffled_inf,10,30,11,51510.42274564077,31.806
shuffled_inf,10,30,12,38671.58165145907,30.038
shuffled_inf,10,30,13,60452.00319460765,30.339
shuffled_inf,10,30,14,45768.30379917038,30.388
shuffled_inf,10,30,15,55748.285783424246,29.944
shuffled_inf,10,30,16,56998.20154563931,30.145
shuffled_inf,10,30,17,47014.94770869395,30.355
shuffled_inf,10,30,18,34601.396751454566,30.023
shuffled_inf,10,30,19,25659.22488429991,29.855
shuffled_inf,10,30,2,36157.47193230344,29.976
shuffled_inf,10,30,20,57104.82120262213,29.894
shuffled_inf,10,30,21,67611.57254914806,30.005
shuffled_inf,10,30,22,40827.48488512817,30.21
shuffled_inf,10,30,23,43402.03409908716,30.163
shuffled_inf,10,30,24,50254.8667656589,30.736
shuffled_inf,10,30,25,57682.37509401601,30.656
shuffled_inf,10,30,26,56491.4457482697,30.742
shuffled_inf,10,30,27,51187.51723204675,30.75
shuffled_inf,10,30,28,49079.40525461557,30.94
shuffled_inf,10,30,29,63293.416967865356,31.149
shuffled_inf,10,30,3,58479.66847545879,30.29
shuffled_inf,10,30,4,66650.72121782225,30.623
shuffled_inf,10,30,5,35669.81311368587,31.117
shuffled_inf,10,30,6,40260.17996641397,31.584
shuffled_inf,10,30,7,65890.81098703158,31.661
shuffled_inf,10,30,8,50114.455106559384,31.681
shuffled_inf,10,30,9,58023.999928984646,31.569
shuffled_inf,11,30,0,4157297.8900220785,49.74
shuffled_inf,11,30,1,3042929.2181089525,50.224
shuffled_inf,11,30,10,2430640.482373593,46.507
shuffled_inf,11,30,11,6928618.773426578,45.891
shuffled_inf,11,30,12,3232120.420610775,42.456
shuffled_inf,11,30,13,3787401.2744485196,42.424
shuffled_inf,11,30,14,7293130.727320647,44.72
shuffled_inf,11,30,15,3319234.830031722,43.363
shuffled_inf,11,30,16,4387405.497182625,46.285
shuffled_inf,11,30,17,9846510.207297258,47.182
shuffled_inf,11,30,18,935990.0394341052,48.395
shuffled_inf,11,30,19,19337938.02495236,49.865
shuffled_inf,11,30,2,1818253.7671455664,48.942
shuffled_inf,11,30,20,1973773.6346736578,50.313
shuffled_inf,11,30,21,2663485.5534496764,48.746
shuffled_inf,11,30,22,3014467.737883814,44.929
shuffled_inf,11,30,23,8423996.786489557,46.201
shuffled_inf,11,30,24,3474644.0264297617,80.747
shuffled_inf,11,30,25,6937997.392231279,80.321
shuffled_inf,11,30,26,2385269.8774300977,80.789
shuffled_inf,11,30,27,3869728.032574276,81.492
shuffled_inf,11,30,28,10201614.540310524,79.194
shuffled_inf,11,30,29,3267061.180727645,77.021
shuffled_inf,11,30,3,5934784.824481665,49.126
shuffled_inf,11,30,4,9892269.68209754,50.758
shuffled_inf,11,30,5,2960843.112856515,49.032
shuffled_inf,11,30,6,7807370.7016715715,45.729
shuffled_inf,11,30,7,5324748.963092635,45.614
shuffled_inf,11,30,8,13476428.195969887,45.447
shuffled_inf,11,30,9,11279283.47982348,43.394
shuffled_inf,12,30,0,102413.70502331517,30.604
shuffled_inf,12,30,1,104661.43901892386,31.417
shuffled_inf,12,30,10,139157.9509082078,37.145
shuffled_inf,12,30,11,105797.25485802659,37.462
shuffled_inf,12,30,12,66723.50274780646,33.36
shuffled_inf,12,30,13,97703.6848883192,33.282
shuffled_inf,12,30,14,93746.95234317891,33.454
shuffled_inf,12,30,15,97591.17169966127,33.231
shuffled_inf,12,30,16,88418.67079750577,36.153
shuffled_inf,12,30,17,77498.1963131858,44.519
shuffled_inf,12,30,18,106687.46876689042,43.608
shuffled_inf,12,30,19,113746.32877506436,43.277
shuffled_inf,12,30,2,123528.18072928354,30.626
shuffled_inf,12,30,20,91740.13561750154,43.13
shuffled_inf,12,30,21,117090.91768739182,43.906
shuffled_inf,12,30,22,100392.10136190648,41.865
shuffled_inf,12,30,23,217472.27098803862,47.59
shuffled_inf,12,30,24,118255.42234746733,50.113
shuffled_inf,12,30,25,117113.41427079892,50.976
shuffled_inf,12,30,26,92647.95877557244,50.344
shuffled_inf,12,30,27,97972.4652387285,50.204
shuffled_inf,12,30,28,76482.13813855675,60.004
shuffled_inf,12,30,29,146801.6128975692,64.663
shuffled_inf,12,30,3,114501.19303532757,30.27
shuffled_inf,12,30,4,91346.63020311203,32.143
shuffled_inf,12,30,5,98548.1212871145,33.645
shuffled_inf,12,30,6,99271.52994305559,36.983
shuffled_inf,12,30,7,110503.29709022173,36.985
shuffled_inf,12,30,8,97767.78520541405,37.13
shuffled_inf,12,30,9,71388.6324444419,37.323
shuffled_inf,13,30,0,99879.41934915859,91.776
shuffled_inf,13,30,1,142483.8040945291,90.452
shuffled_inf,13,30,10,131767.0509126085,38.24
shuffled_inf,13,30,11,147113.42613135627,38.263
shuffled_inf,13,30,12,107805.501490624,37.583
shuffled_inf,13,30,13,122818.17507442494,37.519
shuffled_inf,13,30,14,81213.53082841182,37.527
shuffled_inf,13,30,15,153539.019426943,37.245
shuffled_inf,13,30,16,84755.66929634416,37.887
shuffled_inf,13,30,17,119077.14220181156,38.449
shuffled_inf,13,30,18,136974.63324259283,38.334
shuffled_inf,13,30,19,96518.92839795738,38.753
shuffled_inf,13,30,2,93751.99309731291,91.216
shuffled_inf,13,30,20,77804.61630957254,38.538
shuffled_inf,13,30,21,96166.27083295831,37.911
shuffled_inf,13,30,22,92624.83257628558,38.405
shuffled_inf,13,30,23,91427.88956320554,38.158
shuffled_inf,13,30,24,65362.73076698715,75.739
shuffled_inf,13,30,25,116664.23996831883,86.202
shuffled_inf,13,30,26,149847.04229549595,77.246
shuffled_inf,13,30,27,159444.68619519504,68.71
shuffled_inf,13,30,28,121928.80563285132,107.768
shuffled_inf,13,30,29,72655.73990469314,129.669
shuffled_inf,13,30,3,122156.20575095755,91.415
shuffled_inf,13,30,4,122459.07533833844,82.062
shuffled_inf,13,30,5,130816.92346101938,63.914
shuffled_inf,13,30,6,99714.27777316983,38.245
shuffled_inf,13,30,7,93167.30056263573,38.704
shuffled_inf,13,30,8,147933.35248264985,38.355
shuffled_inf,13,30,9,124531.5144709178,38.557
shuffled_inf,14,30,0,69167.98000697627,108.964
shuffled_inf,14,30,1,68195.15290995654,101.545
shuffled_inf,14,30,10,75011.8104142636,65.585
shuffled_inf,14,30,11,69097.7530401773,64.876
shuffled_inf,14,30,12,58329.427400096916,49.989
shuffled_inf,14,30,13,54501.895695958825,53.948
shuffled_inf,14,30,14,66795.21887481675,52.837
shuffled_inf,14,30,15,84522.1300607078,52.965
shuffled_inf,14,30,16,65465.57368030463,68.905
shuffled_inf,14,30,17,74226.04900381711,72.956
shuffled_inf,14,30,18,62235.172808675365,87.89
shuffled_inf,14,30,19,68534.7824598948,94.548
shuffled_inf,14,30,2,57036.34182251977,109.965
shuffled_inf,14,30,20,68039.5679050656,93.082
shuffled_inf,14,30,21,51782.25402884076,90.533
shuffled_inf,14,30,22,53809.87513042266,77.944
shuffled_inf,14,30,23,57786.376095289765,79.407
shuffled_inf,14,30,24,77543.54449612625,49.184
shuffled_inf,14,30,25,67578.81244588137,45.122
shuffled_inf,14,30,26,60471.541048497485,52.897
shuffled_inf,14,30,27,65684.16437708025,49.432
shuffled_inf,14,30,28,51911.11826905045,61.989
shuffled_inf,14,30,29,52940.99059860284,73.113
shuffled_inf,14,30,3,66837.84249269916,115.381
shuffled_inf,14,30,4,65758.01437621069,70.907
shuffled_inf,14,30,5,63687.783741421496,68.477
shuffled_inf,14,30,6,71671.82836603001,77.908
shuffled_inf,14,30,7,82057.4442477601,72.628
shuffled_inf,14,30,8,84209.32886116259,74.766
shuffled_inf,14,30,9,57066.779549392624,78.1
shuffled_inf,15,30,0,4617.522012781394,164.124
shuffled_inf,15,30,1,4625.023567104378,164.37
shuffled_inf,15,30,10,2008.6639090100753,135.565
shuffled_inf,15,30,11,11724.402235151185,136.699
shuffled_inf,15,30,12,3741.326922157411,135.319
shuffled_inf,15,30,13,7580.935766590119,135.402
shuffled_inf,15,30,14,3617.7509714841435,134.777
shuffled_inf,15,30,15,2343.034503531907,136.262
shuffled_inf,15,30,16,2196.0635935592827,132.14
shuffled_inf,15,30,17,7771.344445038794,136.383
shuffled_inf,15,30,18,3505.342526124181,90.453
shuffled_inf,15,30,19,9670.449952125575,92.709
shuffled_inf,15,30,2,4041.6741533864842,162.416
shuffled_inf,15,30,20,2342.399052349525,89.917
shuffled_inf,15,30,21,3844.587023886773,89.712
shuffled_inf,15,30,22,2989.3398866252637,77.131
shuffled_inf,15,30,23,8967.523648013914,70.507
shuffled_inf,15,30,24,3049.4622727484557,50.176
shuffled_inf,15,30,25,1983.0476905378855,50.666
shuffled_inf,15,30,26,3401.0988352308223,51.289
shuffled_inf,15,30,27,6102.959522859645,51.045
shuffled_inf,15,30,28,5361.476665574557,58.664
shuffled_inf,15,30,29,5944.321355189368,68.641
shuffled_inf,15,30,3,4318.123540137713,163.172
shuffled_inf,15,30,4,3071.902798523767,152.574
shuffled_inf,15,30,5,3460.8674629197076,152.701
shuffled_inf,15,30,6,5460.378709262091,134.891
shuffled_inf,15,30,7,7260.833595061555,134.405
shuffled_inf,15,30,8,5235.656224072964,134.25
shuffled_inf,15,30,9,6421.142970531229,135.648
shuffled_inf,16,30,0,2789.1558579968323,418.817
shuffled_inf,16,30,1,1409.5341166741468,414.729
shuffled_inf,16,30,10,1797.5457810768366,440.338
shuffled_inf,16,30,11,1965.0356807369453,446.819
shuffled_inf,16,30,12,1442.564810530032,410.649
shuffled_inf,16,30,13,2116.578742638791,413.344
shuffled_inf,16,30,14,1508.5970205229778,412.54
shuffled_inf,16,30,15,1681.684544719776,411.697
shuffled_inf,16,30,16,1485.0694910718012,399.822
shuffled_inf,16,30,17,2046.7075161177954,381.616
shuffled_inf,16,30,18,2049.832218649167,164.227
shuffled_inf,16,30,19,1625.6166374371096,162.314
shuffled_inf,16,30,2,1517.0401983014099,417.765
shuffled_inf,16,30,20,1775.5605661711484,162.912
shuffled_inf,16,30,21,1827.3096424215287,161.758
shuffled_inf,16,30,22,1490.4391406927134,163.983
shuffled_inf,16,30,23,2801.00998692156,166.303
shuffled_inf,16,30,24,1533.1481248197533,179.824
shuffled_inf,16,30,25,1631.2756960639863,180.201
shuffled_inf,16,30,26,1825.9980226044677,178.923
shuffled_inf,16,30,27,1068.7690486927763,179.756
shuffled_inf,16,30,28,1625.3581739741708,182.851
shuffled_inf,16,30,29,2860.396777270753,185.296
shuffled_inf,16,30,3,1553.623984148424,415.152
shuffled_inf,16,30,4,1288.0803487699914,422.247
shuffled_inf,16,30,5,2037.5051307561885,429.11
shuffled_inf,16,30,6,2866.7647555217845,442.313
shuffled_inf,16,30,7,1535.393283458096,442.664
shuffled_inf,16,30,8,2383.620157367558,439.252
shuffled_inf,16,30,9,2796.672513835154,441.52
shuffled_inf,17,30,0,164097.9745535925,29.698
shuffled_inf,17,30,1,331008.16827482585,30.064
shuffled_inf,17,30,10,205805.24383907623,30.252
shuffled_inf,17,30,11,140102.80236431773,30.295
shuffled_inf,17,30,12,119404.2631662284,30.199
shuffled_inf,17,30,13,345273.5910641633,30.225
shuffled_inf,17,30,14,176467.03676911799,30.1
shuffled_inf,17,30,15,240688.81914950194,30.184
shuffled_inf,17,30,16,258939.81346242735,30.493
shuffled_inf,17,30,17,200452.5476988573,30.492
shuffled_inf,17,30,18,94357.51991208806,30.081
shuffled_inf,17,30,19,145369.56320722177,30.293
shuffled_inf,17,30,2,106700.21499945091,30.034
shuffled_inf,17,30,20,163151.55382692092,29.851
shuffled_inf,17,30,21,601815.1194844757,30.152
shuffled_inf,17,30,22,131630.41375778956,30.152
shuffled_inf,17,30,23,200412.8296755243,30.533
shuffled_inf,17,30,24,104004.95854828121,30.292
shuffled_inf,17,30,25,389031.3184803703,30.482
shuffled_inf,17,30,26,140575.95536377156,30.501
shuffled_inf,17,30,27,127427.86744886276,30.321
shuffled_inf,17,30,28,111661.50128483688,30.79
shuffled_inf,17,30,29,138023.00727135653,36.645
shuffled_inf,17,30,3,345480.3101529997,29.522
shuffled_inf,17,30,4,89519.43985422894,30.014
shuffled_inf,17,30,5,136337.6720724759,30.411
shuffled_inf,17,30,6,120653.62936874627,30.219
shuffled_inf,17,30,7,98319.2409250523,30.124
shuffled_inf,17,30,8,280204.9066208979,30.468
shuffled_inf,17,30,9,157760.18044379517,30.103
shuffled_inf,18,30,0,35109.85216843017,201.067
shuffled_inf,18,30,1,47907.98745629801,195.701
shuffled_inf,18,30,10,84730.67976547136,227.285
shuffled_inf,18,30,11,35697.829731058635,229.695
shuffled_inf,18,30,12,45386.624872838256,228.414
shuffled_inf,18,30,13,21771.925866175843,227.09
shuffled_inf,18,30,14,45933.374780680206,227.179
shuffled_inf,18,30,15,58149.084097255196,228.364
shuffled_inf,18,30,16,20546.772140902136,227.895
shuffled_inf,18,30,17,24160.420660140975,217.561
shuffled_inf,18,30,18,81792.19364002415,99.412
shuffled_inf,18,30,19,65617.92680082201,106.362
shuffled_inf,18,30,2,45154.03639626355,197.512
shuffled_inf,18,30,20,37439.43906013521,104.83
shuffled_inf,18,30,21,30456.107586335187,107.477
shuffled_inf,18,30,22,27414.431834988405,85.148
shuffled_inf,18,30,23,32397.29107358212,69.291
shuffled_inf,18,30,24,49839.73952932317,137.059
shuffled_inf,18,30,25,71265.22963244678,126.873
shuffled_inf,18,30,26,24689.935171580782,129.281
shuffled_inf,18,30,27,53921.70047861728,127.181
shuffled_inf,18,30,28,44807.43115003973,149.013
shuffled_inf,18,30,29,43999.69199578221,181.05
shuffled_inf,18,30,3,55599.876428490745,193.666
shuffled_inf,18,30,4,98916.59828939215,213.453
shuffled_inf,18,30,5,69585.17291830329,230.882
shuffled_inf,18,30,6,59558.22427187433,228.109
shuffled_inf,18,30,7,39255.04158287723,227.299
shuffled_inf,18,30,8,25454.975781980997,227.238
shuffled_inf,18,30,9,48850.72027441163,228.411
shuffled_inf,19,30,0,2582.305397447667,457.315
shuffled_inf,19,30,1,2143.055417611124,456.856
shuffled_inf,19,30,10,2472.7027409890434,454.254
shuffled_inf,19,30,11,2678.0705873828847,461.299
shuffled_inf,19,30,12,2444.7962922604056,456.635
shuffled_inf,19,30,13,1919.0558563499926,458.135
shuffled_inf,19,30,14,2179.277954587332,455.722
shuffled_inf,19,30,15,1937.8276272683665,452.418
shuffled_inf,19,30,16,1993.6804838489852,458.98
shuffled_inf,19,30,17,1821.9735654999763,459.273
shuffled_inf,19,30,18,1331.836472538117,454.134
shuffled_inf,19,30,19,2435.780484661127,454.831
shuffled_inf,19,30,2,1658.3257330512197,456.906
shuffled_inf,19,30,20,2105.5506520884655,453.677
shuffled_inf,19,30,21,1201.342168273094,454.341
shuffled_inf,19,30,22,1688.1622587055367,456.566
shuffled_inf,19,30,23,2216.982206606607,455.572
shuffled_inf,19,30,24,1560.154524981339,453.899
shuffled_inf,19,30,25,1987.454378121071,454.622
shuffled_inf,19,30,26,2211.9054541531605,452.734
shuffled_inf,19,30,27,1035.629006332937,452.596
shuffled_inf,19,30,28,3007.01381028558,456.071
shuffled_inf,19,30,29,1393.162895241624,459.001
shuffled_inf,19,30,3,2054.5086793562223,455.742
shuffled_inf,19,30,4,1650.4664319693811,461.423
shuffled_inf,19,30,5,2820.7493083804275,462.375
shuffled_inf,19,30,6,1807.5033266985465,454.088
shuffled_inf,19,30,7,1601.8695702449068,455.423
shuffled_inf,19,30,8,2272.9166694543837,452.761
shuffled_inf,19,30,9,1560.2345659711655,453.247
shuffled_inf,1,30,0,780.3639238671219,20.344
shuffled_inf,1,30,1,249.00193401760265,20.251
shuffled_inf,1,30,10,6378.911715069622,13.916
shuffled_inf,1,30,11,5158.814721422454,14.166
shuffled_inf,1,30,12,1750.7516924334227,17.576
shuffled_inf,1,30,13,2024.5023063022636,17.432
shuffled_inf,1,30,14,1171.4928625802465,17.653
shuffled_inf,1,30,15,557.6444040237907,17.572
shuffled_inf,1,30,16,9600.200227815985,17.556
shuffled_inf,1,30,17,316.8473422356102,17.639
shuffled_inf,1,30,18,992.1936013504724,21.533
shuffled_inf,1,30,19,226.86393211452878,22.041
shuffled_inf,1,30,2,10820.812175017216,20.162
shuffled_inf,1,30,20,747.8829898864495,22.141
shuffled_inf,1,30,21,4425.297793005798,22.256
shuffled_inf,1,30,22,1487.1789051026244,22.492
shuffled_inf,1,30,23,275.9682299117519,22.169
shuffled_inf,1,30,24,3356.6145224106285,21.167
shuffled_inf,1,30,25,2765.921277926646,20.954
shuffled_inf,1,30,26,3684.959637542606,21.108
shuffled_inf,1,30,27,1082.4127419434112,20.967
shuffled_inf,1,30,28,2988.3363962793223,21.401
