variant,fid,dim,seed,error,seconds
degree,26,30,17,525.3243938576707,447.288
degree,26,30,18,551.373673635926,445.832
degree,26,30,19,534.0477421973328,444.22
degree,26,30,2,514.5034350455312,445.731
degree,26,30,20,534.3848557101483,448.893
degree,26,30,21,560.5161571228819,448.48
degree,26,30,22,554.2232388831299,446.995
degree,26,30,23,543.9278028906001,444.101
degree,26,30,24,529.5342417617503,443.593
degree,26,30,25,551.8283210277018,446.465
degree,26,30,26,564.8651043772552,444.411
degree,26,30,27,513.6070681329466,443.757
degree,26,30,28,539.703770050005,424.954
degree,26,30,29,630.4294688255823,447.22
degree,26,30,3,528.4777005738915,444.055
degree,26,30,4,531.8399393855057,442.212
degree,26,30,5,566.7982878277826,445.775
degree,26,30,6,519.6099903051845,434.87
degree,26,30,7,530.3787241065074,436.795
degree,26,30,8,546.6709653713142,436.096
degree,26,30,9,546.7046789106594,435.845
degree,27,30,0,158.46446826775446,279.829
degree,27,30,1,154.25197044429524,292.726
degree,27,30,10,9.094947017729282e-13,393.429
degree,27,30,11,155.09492332585296,380.259
degree,27,30,12,156.53008810322808,287.486
degree,27,30,13,1.8189894035458565e-12,313.836
degree,27,30,14,2.2737367544323206e-12,281.436
degree,27,30,15,4.547473508864641e-13,283.358
degree,27,30,16,9.094947017729282e-13,260.274
degree,27,30,17,9.094947017729282e-13,304.751
degree,27,30,18,9.094947017729282e-13,337.031
degree,27,30,19,283.1546671748624,337.682
degree,27,30,2,9.094947017729282e-13,283.955
degree,27,30,20,4.547473508864641e-13,336.272
degree,27,30,21,4.547473508864641e-13,338.061
degree,27,30,22,4.547473508864641e-13,319.292
degree,27,30,23,163.20846370234267,335.944
degree,27,30,24,4.547473508864641e-13,323.015
degree,27,30,25,2.2737367544323206e-12,318.526
degree,27,30,26,9.094947017729282e-13,322.321
degree,27,30,27,40.70196868859193,323.7
degree,27,30,28,155.37758012090717,310.316
degree,27,30,29,1.3642420526593924e-12,321.017
degree,27,30,3,155.44477785849313,278.568
degree,27,30,4,287.51906141998506,298.118
degree,27,30,5,196.24422750257327,286.892
degree,27,30,6,152.84838716681315,390.729
degree,27,30,7,4.547473508864641e-13,373.813
degree,27,30,8,155.80831824501593,394.952
degree,27,30,9,9.094947017729282e-13,392.56
degree,28,30,0,4868.303083032841,592.98
degree,28,30,1,5563.221484285965,595.622
degree,28,30,10,4194.2597865383805,574.662
degree,28,30,11,3052.2621320061853,618.797
degree,28,30,12,5834.185175258306,554.995
degree,28,30,13,7446.3661341032,551.658
degree,28,30,14,5282.343143264263,548.069
degree,28,30,15,3082.006332686933,551.728
degree,28,30,16,1468.6899116336008,592.273
degree,28,30,17,6002.305937347646,556.17
degree,28,30,18,1995.0703553459043,640.568
degree,28,30,19,1775.0705329479906,640.549
degree,28,30,2,6022.3721188434465,599.39
degree,28,30,20,8139.8921711749335,636.282
degree,28,30,21,7118.334795781104,637.799
degree,28,30,22,3442.6640306380714,604.572
degree,28,30,23,2370.580461883739,640.41
degree,28,30,24,5068.4793214889505,607.895
degree,28,30,25,3643.309974593498,612.289
degree,28,30,26,3504.0388719473394,610.526
degree,28,30,27,2120.6834840051215,610.966
degree,28,30,28,3602.85505435288,677.603
degree,28,30,29,2050.4075661255674,612.963
degree,28,30,3,3181.054949556479,599.113
degree,28,30,4,10599.104395239423,650.052
degree,28,30,5,4191.890476302308,590.3
degree,28,30,6,2254.506929782857,623.049
degree,28,30,7,2450.7455328738433,624.022
degree,28,30,8,2231.4038585605485,623.677
degree,28,30,9,4681.538056388259,624.926
degree,29,30,0,14951.3474064996,348.886
degree,29,30,1,3479.7340399944806,349.765
degree,29,30,10,7348.505169286216,352.873
degree,29,30,11,4247.420510188164,367.208
degree,29,30,12,26877.61797227432,355.793
degree,29,30,13,10568.32228782631,356.174
degree,29,30,14,42428.79244819908,356.638
degree,29,30,15,21920.301118194177,355.931
degree,29,30,16,13401.677904905044,336.154
degree,29,30,17,6752.726380025557,357.311
degree,29,30,18,4782.991448893805,336.607
degree,29,30,19,15191.583085822283,337.487
degree,29,30,2,29678.646481976783,349.953
degree,29,30,20,3380.926727632257,337.466
degree,29,30,21,3087.2398007183237,337.17
degree,29,30,22,20096.199073097774,267.2
degree,29,30,23,24338.993218265157,337.66
degree,29,30,24,9058.151339615077,271.908
degree,29,30,25,11096.447249771672,271.441
degree,29,30,26,23019.967584054502,270.911
degree,29,30,27,15722.229682467314,270.267
degree,29,30,28,50624.24013903273,207.956
degree,29,30,29,23908.015404257356,270.595
degree,29,30,3,6024.719209883686,350.563
degree,29,30,4,6619.641297450458,364.792
degree,29,30,5,12655.769388160974,350.341
degree,29,30,6,12202.609891986682,365.743
degree,29,30,7,14994.05775797275,366.503
degree,29,30,8,14554.217686408996,366.179
degree,29,30,9,16574.77847143659,367.357
degree,3,30,0,31.810711664706844,20.126
degree,3,30,1,31.810712278382766,20.173
degree,3,30,10,31.810844013392625,24.396
degree,3,30,11,31.810711664706105,24.05
degree,3,30,12,31.810711664707128,31.49
degree,3,30,13,31.810712285151965,31.439
degree,3,30,14,31.81071166470707,31.31
degree,3,30,15,31.81071166470639,31.509
degree,3,30,16,31.810711664705934,31.999
degree,3,30,17,31.810711664706446,31.356
degree,3,30,18,31.810711664706048,32.111
degree,3,30,19,79.54051467804362,32.001
degree,3,30,2,31.81071166470656,20.23
degree,3,30,20,31.810711664706446,32.059
degree,3,30,21,31.81071166470599,32.062
degree,3,30,22,31.810711664706105,32.416
degree,3,30,23,31.810711664706787,32.061
degree,3,30,24,31.810711664706616,35.934
degree,3,30,25,31.810711664706105,35.785
degree,3,30,26,31.810711664707924,35.868
degree,3,30,27,31.810711664705877,35.971
degree,3,30,28,31.810711664707185,36.329
degree,3,30,29,31.810711664706957,35.849
degree,3,30,3,89.05779688929118,20.049
degree,3,30,4,33.733728090165016,20.273
degree,3,30,5,31.810711664706048,20.657
degree,3,30,6,31.810711664706048,23.486
degree,3,30,7,31.81071166470616,23.868
degree,3,30,8,31.810711664707412,23.287
degree,3,30,9,31.81071166470673,23.935
degree,4,30,0,15.91934491349275,29.089
degree,4,30,1,37.80839374591619,28.847
degree,4,30,10,22.884048237507557,27.803
degree,4,30,11,20.89413012332102,27.452
degree,4,30,12,22.884053275326664,28.641
degree,4,30,13,46.76301518411765,28.522
