variant,function,seed,best,evals,seconds
shuffled,Rastrigin,29,16.587649433027536,20000,4.119591999988188
shuffled,Ackley,0,4.326435695350661,20000,4.72232649999205
shuffled,Ackley,1,5.550273195958599,20000,4.706298400007654
shuffled,Ackley,2,5.209208621336284,20000,4.770253499998944
shuffled,Ackley,3,6.249919284812812,20000,4.822363900006167
shuffled,Ackley,4,7.144527784970215,20000,4.866884400005802
shuffled,Ackley,5,6.709076837349421,20000,4.736268900000141
shuffled,Ackley,6,5.351224097544026,20000,4.7520507000008365
shuffled,Ackley,7,5.520318210691016,20000,4.7862027999944985
shuffled,Ackley,8,6.903928884745213,20000,4.72639340000751
shuffled,Ackley,9,6.100953944483106,20000,4.7117985999939265
shuffled,Ackley,10,7.850205113438161,20000,4.763706699988688
shuffled,Ackley,11,5.2474581076893365,20000,4.7271552000020165
shuffled,Ackley,12,6.1315420539602705,20000,4.748858699997072
shuffled,Ackley,13,5.636748746292618,20000,4.7270902000018395
shuffled,Ackley,14,5.656895923031737,20000,4.792215299996315
shuffled,Ackley,15,6.1111641256712055,20000,4.725071600012598
shuffled,Ackley,16,6.075864925705016,20000,4.813815699992119
shuffled,Ackley,17,5.815294305759505,20000,4.713725900001009
shuffled,Ackley,18,5.505829054908315,20000,4.698155799997039
shuffled,Ackley,19,5.432772115188136,20000,4.648960599995917
shuffled,Ackley,20,6.913441366067833,20000,4.651609299995471
shuffled,Ackley,21,7.093170903221752,20000,4.704808499998762
shuffled,Ackley,22,5.3472069270350175,20000,4.656498199998168
shuffled,Ackley,23,5.495947711490576,20000,4.710813400000916
shuffled,Ackley,24,7.00649141081637,20000,4.645149299991317
shuffled,Ackley,25,6.247762540542247,20000,4.563702100000228
shuffled,Ackley,26,5.114636410510695,20000,4.79875479999464
shuffled,Ackley,27,5.4756601799067255,20000,4.777552699990338
shuffled,Ackley,28,5.758459707340904,20000,4.852101299999049
shuffled,Ackley,29,4.731719391366646,20000,4.848775599995861
shuffled,Griewank,0,1.4249958882133358,20000,4.547286000000895
shuffled,Griewank,1,1.350920503403368,20000,4.492400199989788
shuffled,Griewank,2,1.9637689323369465,20000,4.425570100007462
shuffled,Griewank,3,1.515502480824078,20000,4.45102360000601
shuffled,Griewank,4,1.3421180184090367,20000,3.1945503000024473
shuffled,Griewank,5,1.4847667726948375,20000,3.2174288000096567
shuffled,Griewank,6,1.2613173663910966,20000,2.9756405999942217
shuffled,Griewank,7,1.2966180896527284,20000,2.969881400000304
shuffled,Griewank,8,2.0769487058130744,20000,1.49811800000316
shuffled,Griewank,9,1.1485985687527156,20000,1.3794799000024796
shuffled,Griewank,10,1.5992108410514319,20000,1.1785088000033284
shuffled,Griewank,11,1.2501016237510432,20000,1.1966951999929734
shuffled,Griewank,12,1.3163835917753341,20000,1.171666299997014
shuffled,Griewank,13,1.3419088673236386,20000,1.2132926000049338
shuffled,Griewank,14,1.3742698844462211,20000,1.1598767000105
shuffled,Griewank,15,1.2203951524618204,20000,1.0986796000070171
shuffled,Griewank,16,1.3923736139514626,20000,1.1902589999954216
shuffled,Griewank,17,1.3923254129947495,20000,1.1471064999932423
shuffled,Griewank,18,1.2124331231844834,20000,1.1817793999944115
shuffled,Griewank,19,1.372274740795673,20000,1.1625518000073498
shuffled,Griewank,20,1.5304488080330056,20000,1.2520591000065906
shuffled,Griewank,21,1.9199959472474335,20000,1.26493040000787
shuffled,Griewank,22,1.452709498740783,20000,1.3356243000016548
shuffled,Griewank,23,1.2696237441217333,20000,1.3704881000012392
shuffled,Griewank,24,1.4530813913482359,20000,1.3332134999945993
shuffled,Griewank,25,1.197188534258611,20000,1.3263203000096837
shuffled,Griewank,26,1.3639294374589679,20000,1.306021199998213
shuffled,Griewank,27,1.8531762976163173,20000,1.3270398000022396
shuffled,Griewank,28,1.459120689004186,20000,1.1778408999962267
shuffled,Griewank,29,1.3215255418695218,20000,1.1806406999967294
shuffled,Penalized,0,3.474126657100431,20000,2.831224100009422
shuffled,Penalized,1,5.188899732622711,20000,2.7643161000014516
shuffled,Penalized,2,4.644280335795227,20000,2.7495733000105247
shuffled,Penalized,3,5.6989383930596365,20000,2.7530942000012146
shuffled,Penalized,4,2.2977180384070235,20000,2.744776300009107
shuffled,Penalized,5,3.385259861532133,20000,2.7385972999909427
shuffled,Penalized,6,3.6849424973640135,20000,2.7103736999997636
shuffled,Penalized,7,1.9069264361249727,20000,2.7387381000007736
shuffled,Penalized,8,3.168588447564507,20000,2.7098890999914147
shuffled,Penalized,9,4.330076848875714,20000,2.776127200006158
shuffled,Penalized,10,3.2720495188165244,20000,2.738576700008707
shuffled,Penalized,11,2.781340524894727,20000,2.7386708999983966
shuffled,Penalized,12,2.8748662843557087,20000,2.7000550999946427
shuffled,Penalized,13,3.6711620705184926,20000,2.7154015000123763
shuffled,Penalized,14,4.742586661070029,20000,2.7619717000052333
shuffled,Penalized,15,2.4742651724541536,20000,2.824001400003908
shuffled,Penalized,16,7.920086242325161,20000,2.8736292000103276
shuffled,Penalized,17,2.4460720050795395,20000,2.895784599997569
shuffled,Penalized,18,3.349823490084554,20000,4.206738299995777
shuffled,Penalized,19,5.839192110717414,20000,4.730743499996606
shuffled,Penalized,20,3.8928596315397312,20000,5.898394100004225
shuffled,Penalized,21,2.8985983648520004,20000,6.4486579000076745
shuffled,Penalized,22,2.1287307502816777,20000,7.817063199996483
shuffled,Penalized,23,3.593582414336338,20000,7.935837199998787
shuffled,Penalized,24,3.764973628375275,20000,11.20398840001144
shuffled,Penalized,25,4.948441370560174,20000,11.116088499999023
shuffled,Penalized,26,2.5337511660636265,20000,11.10635370000091
shuffled,Penalized,27,2.505516238658754,20000,11.083199000000604
shuffled,Penalized,28,4.160877535113464,20000,11.189864300002228
shuffled,Penalized,29,4.143900132344413,20000,11.163681199992425
shuffled,Quartic,0,0.000412415265071603,20000,4.407381900004111
shuffled,Quartic,1,0.0002039728339716418,20000,4.406115699996008
shuffled,Quartic,2,0.00019903820291154777,20000,4.39671040000394
shuffled,Quartic,3,0.00012380318378168626,20000,4.452495000005001
shuffled,Quartic,4,0.0007233052278187869,20000,4.470635900011985
shuffled,Quartic,5,6.314165698260072e-05,20000,4.429051900006016
shuffled,Quartic,6,0.000397647017836274,20000,4.4532439000031445
shuffled,Quartic,7,0.0011209744799210036,20000,4.44287610000174
shuffled,Quartic,8,0.001384523763465187,20000,4.508751700006542
shuffled,Quartic,9,3.2004443321607716e-05,20000,4.425855599998613
shuffled,Quartic,10,0.0003827018848877766,20000,4.431895200003055
shuffled,Quartic,11,0.00017894263315186088,20000,4.456941700002062
shuffled,Quartic,12,0.000650879668804664,20000,4.397531399998115
shuffled,Quartic,13,0.0003312911471807333,20000,4.398697399999946
shuffled,Quartic,14,6.104786242962331e-05,20000,4.342040899995482
shuffled,Quartic,15,0.0002523650609837188,20000,4.408401199994842
shuffled,Quartic,16,0.00020918865795358998,20000,4.446464200009359
shuffled,Quartic,17,0.0003968322535918772,20000,4.4076366999943275
shuffled,Quartic,18,0.00017249790882999542,20000,4.44485369999893
shuffled,Quartic,19,0.0008479171355497984,20000,4.432351700001163
shuffled,Quartic,20,0.0003430123327695798,20000,4.480633500003023
shuffled,Quartic,21,0.0003210412248646426,20000,4.423823999997694
shuffled,Quartic,22,0.0007323727587709377,20000,4.5051928000029875
shuffled,Quartic,23,0.00011370375249114922,20000,4.425620699999854
shuffled,Quartic,24,0.0003820830361040996,20000,4.44972940000298
shuffled,Quartic,25,0.0003035510164080231,20000,4.437994699997944
shuffled,Quartic,26,0.0003252850104879372,20000,4.539800500002457
shuffled,Quartic,27,0.0004510598288465895,20000,4.468508499994641
shuffled,Quartic,28,0.0005129101579984847,20000,4.465668299992103
shuffled,Quartic,29,5.49032377686956e-05,20000,4.524781000000075
shuffled,Schwefel_1_2,0,715.4360923288108,20000,16.55004870000994
shuffled,Schwefel_1_2,1,1320.3955732191064,20000,16.30658429999312
shuffled,Schwefel_1_2,2,3001.2415684300067,20000,16.61904140000115
shuffled,Schwefel_1_2,3,1326.118341638533,20000,16.499273900000844
shuffled,Schwefel_1_2,4,950.7268747568824,20000,16.57618810000713
shuffled,Schwefel_1_2,5,705.9182886404371,20000,16.69026030000532
shuffled,Schwefel_1_2,6,487.82934271034264,20000,13.982166500005405
shuffled,Schwefel_1_2,7,1090.4894735207913,20000,13.76174549999996
shuffled,Schwefel_1_2,8,822.9409245800322,20000,12.363005799998064
shuffled,Schwefel_1_2,9,930.0630084108518,20000,11.942367499999818
shuffled,Schwefel_1_2,10,1047.1725804764744,20000,10.595231400002376
shuffled,Schwefel_1_2,11,1313.2162852547037,20000,10.467283799996949
shuffled,Schwefel_1_2,12,882.0360742284072,20000,4.936922099994263
shuffled,Schwefel_1_2,13,1325.175917238014,20000,4.942366000002949
shuffled,Schwefel_1_2,14,1650.1436041064526,20000,4.866535799999838
shuffled,Schwefel_1_2,15,250.85185826890114,20000,4.931454400008079
shuffled,Schwefel_1_2,16,762.7096588046292,20000,4.897533099996508
shuffled,Schwefel_1_2,17,984.2170431820805,20000,4.613510900002439
shuffled,Schwefel_1_2,18,987.3986726235332,20000,6.5134033000067575
shuffled,Schwefel_1_2,19,1137.1254748517786,20000,6.814462000009371
shuffled,Schwefel_1_2,20,1024.8725078610407,20000,7.957700200000545
shuffled,Schwefel_1_2,21,489.33074068430466,20000,8.636992500003544
shuffled,Schwefel_1_2,22,857.5085761690898,20000,9.522841599988169
shuffled,Schwefel_1_2,23,529.5552110475425,20000,10.004611899988959
shuffled,Schwefel_1_2,24,836.4323152589778,20000,16.382466400013072
shuffled,Schwefel_1_2,25,748.3437102526586,20000,16.220805000004475
shuffled,Schwefel_1_2,26,935.6485371601917,20000,16.20513139999821
shuffled,Schwefel_1_2,27,375.40025769664925,20000,16.234076199994888
shuffled,Schwefel_1_2,28,769.5380055417302,20000,16.044325700000627
shuffled,Schwefel_1_2,29,761.4959633138836,20000,16.377859300002456
uniform,Sphere,0,66.26311499560278,20000,3.4256978999910643
uniform,Sphere,1,25.162546860623948,20000,3.378885199999786
uniform,Sphere,2,64.19309589551884,20000,3.427674799997476
uniform,Sphere,3,55.77784615057141,20000,3.442697999998927
uniform,Sphere,4,34.227129913057155,20000,3.4416997999942396
uniform,Sphere,5,50.86027983568729,20000,3.413350700007868
uniform,Sphere,6,19.396667330597488,20000,3.399923299992224
uniform,Sphere,7,36.91093480919518,20000,3.4349069999880157
uniform,Sphere,8,69.46384031271646,20000,3.4696851999906357
uniform,Sphere,9,17.06507153532877,20000,3.51422700000694
uniform,Sphere,10,77.75536673361391,20000,3.502089999994496
uniform,Sphere,11,55.571104635509066,20000,3.498752699990291
uniform,Sphere,12,35.79214846846789,20000,3.5029997999954503
uniform,Sphere,13,37.33609564348301,20000,3.516460200000438
uniform,Sphere,14,43.69066202253109,20000,3.532357200005208
uniform,Sphere,15,25.719273664906787,20000,3.519136500006425
uniform,Sphere,16,68.85179157225122,20000,3.4227287999965483
uniform,Sphere,17,74.7126638581996,20000,3.461115099999006
uniform,Sphere,18,24.957827164215203,20000,3.4397313999943435
uniform,Sphere,19,14.925587766742467,20000,3.5195493000064744
uniform,Sphere,20,28.334290330037025,20000,3.5642227999924216
uniform,Sphere,21,38.01597691558901,20000,3.510609699995257
uniform,Sphere,22,38.52518718542114,20000,3.5871330999943893
uniform,Sphere,23,54.635192909130446,20000,3.5671966999943834
uniform,Sphere,24,42.298613205986406,20000,3.5774764999951003
uniform,Sphere,25,33.97269812152345,20000,3.5955993000097806
uniform,Sphere,26,33.326750491826736,20000,3.6075380999973277
uniform,Sphere,27,41.17116544667698,20000,3.6149574000010034
uniform,Sphere,28,49.561750405485014,20000,3.574365200009197
uniform,Sphere,29,48.61577668824898,20000,3.576729800013709
uniform,Rosenbrock,0,2521.0531281482977,20000,5.787965299998177
uniform,Rosenbrock,1,4601.478726744279,20000,5.678981999997632
uniform,Rosenbrock,2,2843.6251035425234,20000,5.713484400010202
uniform,Rosenbrock,3,1277.5297377221293,20000,5.638183299990487
uniform,Rosenbrock,4,1258.8748692715978,20000,5.656807999999728
uniform,Rosenbrock,5,596.5063250930541,20000,5.603283800010104
uniform,Rosenbrock,6,1286.2423913300659,20000,5.645046000005095
uniform,Rosenbrock,7,369.6046252164916,20000,5.546447200002149
uniform,Rosenbrock,8,2805.2923181156566,20000,5.597464899998158
uniform,Rosenbrock,9,1611.5741928913524,20000,5.560574500006624
uniform,Rosenbrock,10,2740.526526165194,20000,5.544244200005778
uniform,Rosenbrock,11,1467.6037148019827,20000,5.547091800006456
uniform,Rosenbrock,12,374.8351692872745,20000,5.52949179999996
uniform,Rosenbrock,13,2349.4713680487266,20000,5.522330599997076
uniform,Rosenbrock,14,888.9782597826066,20000,5.5950696999934735
uniform,Rosenbrock,15,1334.4378617823036,20000,5.643358700006502
uniform,Rosenbrock,16,2188.6732061535818,20000,5.679570699998294
uniform,Rosenbrock,17,838.186567918854,20000,5.600124499993399
uniform,Rosenbrock,18,1160.9763236248025,20000,5.764327400000184
uniform,Rosenbrock,19,499.10666595243083,20000,5.76003099999798
uniform,Rosenbrock,20,454.73154042454996,20000,5.729074400005629
uniform,Rosenbrock,21,1846.3496732904543,20000,5.67123979999451
uniform,Rosenbrock,22,1760.126180391904,20000,5.623658199998317
uniform,Rosenbrock,23,3106.5817495302513,20000,5.561636099999305
uniform,Rosenbrock,24,898.0923776790044,20000,5.552649500008556
uniform,Rosenbrock,25,1294.039295397656,20000,5.57071200000064
uniform,Rosenbrock,26,811.2555099598667,20000,5.565760700003011
uniform,Rosenbrock,27,1036.1590085441062,20000,5.548990600000252
uniform,Rosenbrock,28,1888.072106683665,20000,5.586822400000528
uniform,Rosenbrock,29,931.85609126593,20000,5.531273900007363
uniform,Step,0,0.0,20000,3.633803999997326
uniform,Step,1,7.0,20000,3.7295072999986587
uniform,Step,2,0.0,20000,3.640419800009113
uniform,Step,3,142.0,20000,3.6362116999953287
uniform,Step,4,0.0,20000,3.650993799994467
uniform,Step,5,133.0,20000,3.633105800006888
uniform,Step,6,128.0,20000,3.6312770000076853
uniform,Step,7,120.0,20000,3.6283171999966726
uniform,Step,8,315.0,20000,3.635262800002238
uniform,Step,9,162.0,20000,3.610195899993414
uniform,Step,10,153.0,20000,3.681500499995309
uniform,Step,11,220.0,20000,3.6501604999939445
uniform,Step,12,1.0,20000,3.731586800000514
uniform,Step,13,255.0,20000,3.6263671000051545
uniform,Step,14,187.0,20000,3.6835318000084953
uniform,Step,15,220.0,20000,3.692726199995377
uniform,Step,16,0.0,20000,3.7148712999915006
uniform,Step,17,229.0,20000,3.6631832999992184
uniform,Step,18,0.0,20000,3.6586495999945328
uniform,Step,19,272.0,20000,3.587746799996239
uniform,Step,20,1.0,20000,3.661865399990347
uniform,Step,21,243.0,20000,3.5747705999965547
uniform,Step,22,116.0,20000,3.6334692999953404
uniform,Step,23,175.0,20000,3.612172199995257
uniform,Step,24,0.0,20000,3.694585499993991
uniform,Step,25,110.0,20000,3.644822300004307
uniform,Step,26,142.0,20000,3.6291551000031177
uniform,Step,27,240.0,20000,3.611805700013065
uniform,Step,28,222.0,20000,3.7017747000063537
uniform,Step,29,228.0,20000,3.6436635999998543
uniform,Schwefel_2_26,0,-19600.540919759012,20000,3.590287300001364
uniform,Schwefel_2_26,1,-19741.882125706594,20000,3.662247100000968
uniform,Schwefel_2_26,2,-19102.450147149873,20000,3.5732756999932462
uniform,Schwefel_2_26,3,-18588.195176747977,20000,3.556346500001382
uniform,Schwefel_2_26,4,-19355.12144489003,20000,3.640949599997839
uniform,Schwefel_2_26,5,-20338.750561730005,20000,3.640103400000953
uniform,Schwefel_2_26,6,-19230.85116161655,20000,3.66081590000249
uniform,Schwefel_2_26,7,-19485.50437951717,20000,3.653305799991358
uniform,Schwefel_2_26,8,-19794.021994661947,20000,3.619543299995712
uniform,Schwefel_2_26,9,-18622.187960176874,20000,3.665345699992031
uniform,Schwefel_2_26,10,-19913.868150934664,20000,3.6297265000030166
uniform,Schwefel_2_26,11,-18875.717823294905,20000,3.566938799995114
uniform,Schwefel_2_26,12,-19762.998462228632,20000,3.6585450999991735
uniform,Schwefel_2_26,13,-19476.530431980962,20000,3.6456756999978097
uniform,Schwefel_2_26,14,-16273.663515526474,20000,3.6773533999948995
uniform,Schwefel_2_26,15,-18419.615207274794,20000,3.690091600001324
uniform,Schwefel_2_26,16,-20738.84279030082,20000,3.6891546999977436
uniform,Schwefel_2_26,17,-18403.54950652274,20000,3.6852897999924608
uniform,Schwefel_2_26,18,-20057.410438175815,20000,3.677601899995352
uniform,Schwefel_2_26,19,-19188.186960394545,20000,3.697095099996659
uniform,Schwefel_2_26,20,-19222.608883541725,20000,3.732714300000225
uniform,Schwefel_2_26,21,-18141.695692798407,20000,3.6961345999879995
uniform,Schwefel_2_26,22,-19376.6397693673,20000,3.660296499991091
uniform,Schwefel_2_26,23,-19750.805385445936,20000,3.625272200006293
uniform,Schwefel_2_26,24,-19391.187882438855,20000,3.6361183999979403
uniform,Schwefel_2_26,25,-19871.4713322221,20000,3.579827000008663
uniform,Schwefel_2_26,26,-19025.940259935698,20000,3.5602539000101388
uniform,Schwefel_2_26,27,-19138.814245942456,20000,3.552544599995599
uniform,Schwefel_2_26,28,-20322.769276264877,20000,3.6295160000008764
uniform,Schwefel_2_26,29,-19885.68840556073,20000,3.5885236999893095
uniform,Rastrigin,0,54.5862918104736,20000,3.9041760999971302
uniform,Rastrigin,1,26.437516590162204,20000,3.9180160999967484
uniform,Rastrigin,2,28.13814181275319,20000,3.8977735999942524
uniform,Rastrigin,3,17.658945964220663,20000,3.9082202999998117
uniform,Rastrigin,4,32.22934770999012,20000,3.870278500005952
uniform,Rastrigin,5,30.589778597907582,20000,3.920663600001717
uniform,Rastrigin,6,39.59537090897811,20000,3.983680600009393
uniform,Rastrigin,7,22.10733759763184,20000,3.9387117000005674
uniform,Rastrigin,8,37.00316917680817,20000,3.9806381999951554
uniform,Rastrigin,9,42.43793207649048,20000,4.013172100007068
uniform,Rastrigin,10,25.09085524473062,20000,3.939601100006257
uniform,Rastrigin,11,33.476459872279634,20000,3.9113177999970503
uniform,Rastrigin,12,25.78222483869382,20000,3.8424575999961235
uniform,Rastrigin,13,25.559134141516836,20000,3.8543180000124266
uniform,Rastrigin,14,38.12689887038215,20000,3.8678804999944987
uniform,Rastrigin,15,31.43908846711912,20000,3.8562192999961553
uniform,Rastrigin,16,22.064955536989885,20000,3.870512100009364
uniform,Rastrigin,17,21.83003269807199,20000,3.822064899999532
uniform,Rastrigin,18,14.875019173640112,20000,3.7952694999985397
uniform,Rastrigin,19,24.540873498529777,20000,3.9027589000033913
uniform,Rastrigin,20,22.544745410004623,20000,3.812411599996267
uniform,Rastrigin,21,17.973622685831458,20000,3.8346237000077963
uniform,Rastrigin,22,34.38352130186456,20000,3.9028604999912204
uniform,Rastrigin,23,23.619498312270196,20000,3.86232430000382
uniform,Rastrigin,24,31.79799108707448,20000,2.9485788000019966
uniform,Rastrigin,25,24.95571421585322,20000,2.930674800009001
uniform,Rastrigin,26,31.36379444462972,20000,2.922480200009886
uniform,Rastrigin,27,26.63211996430772,20000,2.6962914999894565
uniform,Rastrigin,28,29.181198948193696,20000,2.144314499993925
uniform,Rastrigin,29,14.697857091128071,20000,2.1513589000096545
uniform,Ackley,0,6.738854910745136,20000,1.6409639999910723
uniform,Ackley,1,7.385082205445681,20000,1.6451498999958858
uniform,Ackley,2,7.906402876617699,20000,1.6494315000018105
uniform,Ackley,3,6.356820174690345,20000,1.6022778999904403
uniform,Ackley,4,6.436905267226976,20000,1.4778070999891497
uniform,Ackley,5,5.835776649291422,20000,1.473651799999061
uniform,Ackley,6,4.366451667939092,20000,1.1912242999969749
uniform,Ackley,7,5.46075698870013,20000,1.255787899994175
uniform,Ackley,8,7.271951150555083,20000,1.270690300007118
uniform,Ackley,9,5.6194443538015335,20000,1.2474156999960542
uniform,Ackley,10,6.664499237138607,20000,1.297141200004262
uniform,Ackley,11,4.591387345479447,20000,1.3543600999983028
uniform,Ackley,12,5.265599969311172,20000,1.373233899998013
uniform,Ackley,13,6.302604573807201,20000,1.3005322999961209
uniform,Ackley,14,6.663505320992936,20000,1.2922282999934396
uniform,Ackley,15,5.568229962831371,20000,1.2710875000047963
uniform,Ackley,16,5.712729849856437,20000,1.237463099998422
uniform,Ackley,17,7.142397031058213,20000,1.2080611999990651
uniform,Ackley,18,6.281233305135604,20000,1.233154799992917
uniform,Ackley,19,5.262363397886801,20000,1.2113710999983596
uniform,Ackley,20,7.014743624958616,20000,1.2137527000013506
uniform,Ackley,21,5.779777634581713,20000,1.1932972999929916
uniform,Ackley,22,6.133893060665276,20000,1.216193000000203
uniform,Ackley,23,6.613091393546231,20000,1.2222418999881484
uniform,Ackley,24,6.3747776238955645,20000,2.459542299999157
uniform,Ackley,25,5.634759046470961,20000,2.553256400002283
uniform,Ackley,26,4.7106380619876695,20000,2.6626671999983955
uniform,Ackley,27,5.453942596574631,20000,2.6702649000071688
uniform,Ackley,28,7.522082747269096,20000,3.3014859999966575
uniform,Ackley,29,7.030847167955178,20000,3.4243271999876015
uniform,Griewank,0,2.2140429608213594,20000,4.539827000000514
uniform,Griewank,1,1.3592459332886957,20000,4.523354600009043
uniform,Griewank,2,1.5473163574326914,20000,4.569035900000017
uniform,Griewank,3,1.6350891177443103,20000,4.626291299995501
uniform,Griewank,4,1.3665848370693885,20000,4.863056100002723
uniform,Griewank,5,1.7835381617082728,20000,4.819290500003262
uniform,Griewank,6,1.314327811067798,20000,5.321024299992132
uniform,Griewank,7,1.4440388373079425,20000,5.318609399997513
uniform,Griewank,8,2.2705183663579893,20000,5.313409100010176
uniform,Griewank,9,1.4298823700266063,20000,5.304725000009057
uniform,Griewank,10,2.0763949210462216,20000,5.319880199996987
uniform,Griewank,11,1.3873148948143106,20000,5.311737699987134
uniform,Griewank,12,1.4846265083109214,20000,5.330758599986439
uniform,Griewank,13,1.4859805103201769,20000,5.346535400007269
uniform,Griewank,14,1.3578667949385292,20000,5.350732500010054
uniform,Griewank,15,1.351586848628179,20000,5.286471100000199
uniform,Griewank,16,1.6859163991248955,20000,5.363124700001208
uniform,Griewank,17,1.606731919669439,20000,5.266566400008742
uniform,Griewank,18,1.155161674011236,20000,5.301624300002004
uniform,Griewank,19,1.496062285097814,20000,5.376867900005891
uniform,Griewank,20,1.2393591160250699,20000,5.361497300007613
uniform,Griewank,21,1.5384879996376857,20000,5.376841300007072
uniform,Griewank,22,1.478344024740875,20000,5.344890000007581
uniform,Griewank,23,1.3868208584953756,20000,5.319660699999076
uniform,Griewank,24,1.4172376429341753,20000,5.316917399992235
uniform,Griewank,25,1.427294135502989,20000,5.2746554000041215
uniform,Griewank,26,1.5328391933031287,20000,5.36262450000504
uniform,Griewank,27,1.347210339987233,20000,5.317563799995696
uniform,Griewank,28,1.514140285578835,20000,5.309804000004078
uniform,Griewank,29,1.5279415568564132,20000,5.23023970000213
uniform,Penalized,0,3.2160665244489484,20000,13.571003999997629
uniform,Penalized,1,2.2770267196517056,20000,13.58843909999996
uniform,Penalized,2,3.6832977674144987,20000,13.688327299998491
uniform,Penalized,3,3.198407351392237,20000,13.609238299992285
uniform,Penalized,4,2.5927315790358407,20000,13.737810800012085
uniform,Penalized,5,2.4215827792346163,20000,13.575335500005167
uniform,Penalized,6,2.393363709690608,20000,5.590220900005079
uniform,Penalized,7,3.4551577513665643,20000,5.646306599999662
uniform,Penalized,8,2.0507288991295956,20000,5.68798109999625
uniform,Penalized,9,2.7686697380497676,20000,5.6226129999995464
uniform,Penalized,10,1.9599346188831899,20000,4.765253100005793
uniform,Penalized,11,4.151341401943825,20000,4.717498700003489
uniform,Penalized,12,2.5649054624921668,20000,3.0762894000072265
uniform,Penalized,13,4.127976948289323,20000,3.014546299993526
uniform,Penalized,14,5.138035387325463,20000,3.0265281000029063
uniform,Penalized,15,1.834619888335488,20000,3.0154591999889817
uniform,Penalized,16,5.5034045635486235,20000,3.0939706999924965
uniform,Penalized,17,2.8661157758312004,20000,3.023712099995464
uniform,Penalized,18,4.189574582606011,20000,2.9740405999909854
uniform,Penalized,19,4.468900564079651,20000,3.03510660000029
uniform,Penalized,20,2.5897338311158857,20000,3.0350032999995165
uniform,Penalized,21,2.538595587019615,20000,3.0735656000033487
uniform,Penalized,22,2.950633675375014,20000,3.0073409999895375
uniform,Penalized,23,5.723421929656369,20000,3.055715100010275
uniform,Penalized,24,2.4953744169089895,20000,3.121206199997687
uniform,Penalized,25,4.599239900367599,20000,3.0380413999955636
uniform,Penalized,26,2.4678300579754016,20000,3.045639100004337
uniform,Penalized,27,1.77833976461861,20000,3.052310500002932
uniform,Penalized,28,4.170250946782791,20000,3.0081071999884443
uniform,Penalized,29,3.7796368543174252,20000,3.039113399994676
uniform,Quartic,0,0.0004438595762591591,20000,1.3451885000104085
uniform,Quartic,1,0.00016263572418726268,20000,1.3292127999884542
uniform,Quartic,2,0.0005993102709780767,20000,1.3384471000026679
uniform,Quartic,3,0.0001253165798240591,20000,1.3162073999992572
uniform,Quartic,4,0.0003906505436307601,20000,1.3914420999935828
uniform,Quartic,5,0.00016467205391720453,20000,1.3423355999984778
uniform,Quartic,6,9.379061909087498e-05,20000,1.3325740000000224
uniform,Quartic,7,0.0004560650024869581,20000,1.2964489000005415
uniform,Quartic,8,0.0012234178968372784,20000,1.3207491999928607
uniform,Quartic,9,8.197704308037753e-05,20000,1.3132751999946777
uniform,Quartic,10,0.0008250343849310977,20000,1.3227972000022419
uniform,Quartic,11,0.00045313828835147194,20000,1.3573442000051728
uniform,Quartic,12,0.00014163766288377254,20000,1.3442895999905886
uniform,Quartic,13,0.001478991343507695,20000,1.322854500001995
uniform,Quartic,14,8.058737639223265e-05,20000,1.3083819000021322
uniform,Quartic,15,0.00012727037739782224,20000,1.293729599987273
uniform,Quartic,16,0.0010918824258625383,20000,1.3301989000028698
uniform,Quartic,17,0.00022032628747667868,20000,1.3583416999899782
uniform,Quartic,18,0.00036778037868830994,20000,1.3673411999916425
uniform,Quartic,19,0.0005952057782807418,20000,1.3816700000024866
uniform,Quartic,20,0.00028433270478965105,20000,1.3687320000026375
uniform,Quartic,21,0.00043911864690943754,20000,1.3773657000128878
uniform,Quartic,22,0.0009147695342389296,20000,1.351605899995775
uniform,Quartic,23,0.0006896159513630567,20000,1.335444500000449
uniform,Quartic,24,0.0003789163323893503,20000,1.2933594999922207
uniform,Quartic,25,0.0004154968734202188,20000,1.3995662999950582
uniform,Quartic,26,3.434779370199413e-05,20000,1.3535021999996388
uniform,Quartic,27,0.0003141957794932174,20000,1.36716810001235
uniform,Quartic,28,0.001195074324627602,20000,1.365498800005298
uniform,Quartic,29,0.00016207743219819425,20000,1.3731744999968214
uniform,Schwefel_1_2,0,947.1044487812393,20000,3.668932800006587
uniform,Schwefel_1_2,1,907.0758195879381,20000,3.721966800003429
uniform,Schwefel_1_2,2,2245.0460283247417,20000,3.704280399993877
uniform,Schwefel_1_2,3,789.013533003464,20000,3.6763719000009587
uniform,Schwefel_1_2,4,691.4529491575503,20000,3.63737760001095
uniform,Schwefel_1_2,5,1025.131048729759,20000,3.700016400005552
uniform,Schwefel_1_2,6,601.7865855841605,20000,3.570648400011123
uniform,Schwefel_1_2,7,832.080519896138,20000,3.622822899997118
uniform,Schwefel_1_2,8,1135.7520628309835,20000,3.644125200007693
uniform,Schwefel_1_2,9,771.0214608412881,20000,3.6707043000060366
uniform,Schwefel_1_2,10,1103.9320949416588,20000,3.634513800003333
uniform,Schwefel_1_2,11,1378.1810268505506,20000,3.633519700000761
uniform,Schwefel_1_2,12,1047.1264363456264,20000,3.5717872999957763
uniform,Schwefel_1_2,13,1177.2045928324687,20000,3.5834238000097685
