variant,fid,dim,seed,error,seconds
ads,16,10,24,760.2802740681291,30.567
ads,16,10,25,439.44765745826703,30.168
ads,16,10,26,1068.555258815235,30.205
ads,16,10,27,480.9469454905825,30.205
ads,16,10,28,668.4831687348233,29.89
ads,16,10,29,855.4660489084317,30.13
ads,16,10,3,569.9022396870851,30.0
ads,16,10,4,460.1831811903812,29.91
ads,16,10,5,845.3120138554455,30.17
ads,16,10,6,758.2030827967224,30.007
ads,16,10,7,500.7295068671415,30.12
ads,16,10,8,487.6130371910863,30.421
ads,16,10,9,786.9031157596587,29.966
ads,17,10,0,9090.566619655769,8.761
ads,17,10,1,15764.119705348814,8.27
ads,17,10,10,14328.56148867486,8.058
ads,17,10,11,16115.973365015656,8.051
ads,17,10,12,12301.047029922367,8.256
ads,17,10,13,22967.877420673798,8.476
ads,17,10,14,24091.996840454452,8.672
ads,17,10,15,8281.009281268343,8.898
ads,17,10,16,18185.172334124094,8.046
ads,17,10,17,28801.76773890012,8.215
ads,17,10,18,21930.825681430648,8.15
ads,17,10,19,49986.46102934494,8.33
ads,17,10,2,32305.642496213964,8.439
ads,17,10,20,16246.252267619806,8.475
ads,17,10,21,10689.035643625977,8.605
ads,17,10,22,10428.54628508403,8.419
ads,17,10,23,19307.49897237206,8.454
ads,17,10,24,19939.432080447717,8.599
ads,17,10,25,51315.50576157402,8.566
ads,17,10,26,30768.218407660494,8.135
ads,17,10,27,19973.328136092237,8.689
ads,17,10,28,17219.761267825623,8.657
ads,17,10,29,23849.5931742295,8.329
ads,17,10,3,18862.440530224623,8.767
ads,17,10,4,19035.223279620615,8.282
ads,17,10,5,15436.13938444584,8.281
ads,17,10,6,29242.15118406844,8.587
ads,17,10,7,18602.94066110746,8.302
ads,17,10,8,19963.81611484633,7.92
ads,17,10,9,24574.67582430467,8.423
ads,18,10,0,9211.770735556815,17.463
ads,18,10,1,920.8807505712916,17.201
ads,18,10,10,6954.732686631622,17.412
ads,18,10,11,14082.072727857156,17.548
ads,18,10,12,1520.8098576319017,16.863
ads,18,10,13,7408.784447069656,17.194
ads,18,10,14,6585.843377047959,17.494
ads,18,10,15,5701.919620957157,17.512
ads,18,10,16,3901.1121459521437,17.575
ads,18,10,17,8937.857923066502,17.269
ads,18,10,18,3944.5567452661708,16.989
ads,18,10,19,146.34496918121704,17.732
ads,18,10,2,2464.5507589999524,17.769
ads,18,10,20,9109.16790927904,17.164
ads,18,10,21,2412.2582307559824,17.252
ads,18,10,22,437.492316313278,17.294
ads,18,10,23,1728.5343415516295,17.604
ads,18,10,24,703.9755187514261,16.982
ads,18,10,25,12222.143294182411,16.96
ads,18,10,26,5876.190584836071,16.916
ads,18,10,27,2194.2522481670167,16.59
ads,18,10,28,7242.607077945333,17.002
ads,18,10,29,17536.721354219873,17.259
ads,18,10,3,5946.07448352847,17.467
ads,18,10,4,3370.2259584498825,17.548
ads,18,10,5,4292.513565545127,17.155
ads,18,10,6,2790.858423986122,17.161
ads,18,10,7,1156.7530370781215,17.655
ads,18,10,8,2896.3443668738,17.048
ads,18,10,9,3224.7108977264797,17.395
ads,19,10,0,56.85720082612124,29.967
ads,19,10,1,197.32924710253974,30.238
ads,19,10,10,165.10369991911193,29.831
ads,19,10,11,117.81777826134089,30.339
ads,19,10,12,111.56023404898201,29.748
ads,19,10,13,75.23130452478904,30.2
ads,19,10,14,131.53785342967853,29.802
ads,19,10,15,40.35923076934,30.309
ads,19,10,16,155.597574432717,30.191
ads,19,10,17,78.27533834601218,30.378
ads,19,10,18,145.51605703966266,30.768
ads,19,10,19,968.7756096213939,30.01
ads,19,10,2,350.66362205474115,30.448
ads,19,10,20,64.86475342468225,29.802
ads,19,10,21,133.08917394994614,30.206
ads,19,10,22,143.78930183078137,29.436
ads,19,10,23,46.26322547808172,30.548
ads,19,10,24,85.54033385394541,30.182
ads,19,10,25,250.16355309522896,30.566
ads,19,10,26,88.40717511061575,30.739
ads,19,10,27,26.613341695938516,31.321
ads,19,10,28,193.27532713910205,30.551
ads,19,10,29,93.22974799346844,29.805
ads,19,10,3,133.7445426810707,30.054
ads,19,10,4,283.7828961384703,29.857
ads,19,10,5,214.85892720766788,30.542
ads,19,10,6,537.1841167951211,31.203
ads,19,10,7,121.47275092961695,30.248
ads,19,10,8,186.44159575102412,30.409
ads,19,10,9,84.63337078659015,30.265
ads,1,10,0,1932.710102992368,2.42
ads,1,10,1,432.74650997056017,2.493
ads,1,10,10,417.4140522235334,2.465
ads,1,10,11,383.7920818660479,2.909
ads,1,10,12,1516.7644737355197,2.543
ads,1,10,13,2243.8160229335667,2.487
ads,1,10,14,1931.9555351996325,2.791
ads,1,10,15,40.355436262754864,2.646
ads,1,10,16,11.303070948302363,2.626
ads,1,10,17,2.102814620847411,2.933
ads,1,10,18,1665.015085584727,2.71
ads,1,10,19,35.39654330574251,2.451
ads,1,10,2,369.688940699459,2.393
ads,1,10,20,681.1225419885325,2.557
ads,1,10,21,1246.7692633111858,2.783
ads,1,10,22,38.090829342584016,2.49
ads,1,10,23,401.5039778407051,2.99
ads,1,10,24,1525.171050512568,2.564
ads,1,10,25,13.544903159830781,2.651
ads,1,10,26,781.3801135300688,2.571
ads,1,10,27,134.2135757234448,2.452
ads,1,10,28,7.88233318100788,2.502
ads,1,10,29,7.331073050995528,2.506
ads,1,10,3,767.5721787076043,2.243
ads,1,10,4,412.9748517325636,2.427
ads,1,10,5,169.89164083445053,2.883
ads,1,10,6,107.64472249934778,2.502
ads,1,10,7,201.03553678301046,2.465
ads,1,10,8,450.0254486596623,2.664
ads,1,10,9,48.88799520996088,2.399
ads,20,10,0,100.05604302648499,10.293
ads,20,10,1,100.03546533521512,10.211
ads,20,10,10,100.02048301471223,10.114
ads,20,10,11,100.0636612842195,10.594
ads,20,10,12,100.04606224162535,10.176
ads,20,10,13,280.4162938867489,9.722
ads,20,10,14,100.03896074860404,10.597
ads,20,10,15,100.02221957655138,10.696
ads,20,10,16,100.05105778039069,9.867
ads,20,10,17,100.04762411618458,10.547
ads,20,10,18,100.04673389923573,10.247
ads,20,10,19,295.40750130958713,10.247
ads,20,10,2,100.04237458431362,9.695
ads,20,10,20,100.07436222802289,10.345
ads,20,10,21,100.03870252991237,10.58
ads,20,10,22,100.05182945630531,9.907
ads,20,10,23,100.06624474150658,9.947
ads,20,10,24,100.0332458400162,9.91
ads,20,10,25,100.03176831872634,10.551
ads,20,10,26,100.04651200879835,10.386
ads,20,10,27,250.3318383215451,10.287
ads,20,10,28,100.02059854652816,10.652
ads,20,10,29,330.99574210906985,10.18
ads,20,10,3,100.05119763342736,10.133
ads,20,10,4,314.80179431462057,10.16
ads,20,10,5,100.02800332148763,9.828
ads,20,10,6,100.0267098795257,10.446
ads,20,10,7,264.72232792949444,9.987
ads,20,10,8,241.31017666725847,10.068
ads,20,10,9,100.0357780654067,9.979
ads,21,10,0,104.36317463957812,13.675
ads,21,10,1,126.80043948420916,14.012
ads,21,10,10,124.8342282666872,14.081
ads,21,10,11,112.77329547605677,14.316
ads,21,10,12,114.7527136929375,13.392
ads,21,10,13,117.05408261247067,13.649
ads,21,10,14,184.71361382193436,13.908
ads,21,10,15,141.77790263547968,13.527
ads,21,10,16,144.8178717609817,13.664
ads,21,10,17,126.62390296030435,13.683
ads,21,10,18,148.6900713917471,13.922
ads,21,10,19,146.99094775820367,13.542
ads,21,10,2,149.42984128076478,14.394
ads,21,10,20,108.25861446383806,13.537
ads,21,10,21,105.54056034640507,13.76
ads,21,10,22,117.8380506622816,13.455
ads,21,10,23,115.27949291901996,13.832
ads,21,10,24,141.13024807459988,13.371
ads,21,10,25,112.90916984861406,13.744
ads,21,10,26,118.5993166654921,13.569
ads,21,10,27,186.82968168811385,14.003
ads,21,10,28,166.28732121864186,13.853
ads,21,10,29,170.9292839805321,13.828
ads,21,10,3,127.56370071047104,14.205
ads,21,10,4,107.80755292871481,13.954
ads,21,10,5,115.03037235312104,13.648
ads,21,10,6,109.8406292344439,13.607
ads,21,10,7,156.8615925399099,13.944
ads,21,10,8,149.52407305832958,13.508
ads,21,10,9,137.9650674261461,14.106
ads,22,10,0,100.1019007711725,16.015
ads,22,10,1,100.10982535710491,15.767
ads,22,10,10,455.9525335721637,16.155
ads,22,10,11,100.10559450246001,15.745
ads,22,10,12,200.0535879564609,16.133
ads,22,10,13,100.10725109330724,16.218
ads,22,10,14,100.09456362311948,15.857
ads,22,10,15,100.09550891496337,15.929
ads,22,10,16,100.08588610298239,16.318
ads,22,10,17,200.05239309538774,16.327
ads,22,10,18,100.10798973139708,16.445
ads,22,10,19,200.04936059764486,15.984
ads,22,10,2,100.06015294375902,15.797
ads,22,10,20,100.11117000055265,15.881
ads,22,10,21,200.0587654175306,16.432
ads,22,10,22,100.13394968802595,16.441
ads,22,10,23,100.08455421301414,16.175
ads,22,10,24,200.05662902684116,15.968
ads,22,10,25,100.15467932563206,15.607
ads,22,10,26,100.08161635240594,15.888
ads,22,10,27,200.05318666680796,16.134
ads,22,10,28,100.20449379228103,16.412
ads,22,10,29,100.13089313471255,16.273
ads,22,10,3,100.11084951512112,15.842
ads,22,10,4,200.05267729790376,16.062
ads,22,10,5,200.07596797524548,16.336
ads,22,10,6,100.07787626065692,16.463
ads,22,10,7,100.14949690437925,15.869
ads,22,10,8,100.20315826994783,16.264
ads,22,10,9,100.04948302310731,16.297
ads,23,10,0,200.13293253365327,11.864
ads,23,10,1,100.16361027057837,12.718
ads,23,10,10,100.25208482819107,11.933
ads,23,10,11,347.83123009935343,12.177
ads,23,10,12,200.12611782180784,11.961
ads,23,10,13,200.1088189881898,11.67
ads,23,10,14,200.1022597613519,12.801
ads,23,10,15,200.10284841916518,12.849
ads,23,10,16,100.11634553043041,12.663
ads,23,10,17,100.14607600225554,12.113
ads,23,10,18,100.1017651415782,12.076
ads,23,10,19,100.07110480395522,12.773
ads,23,10,2,350.8177058274732,12.146
ads,23,10,20,200.10294263940386,12.133
ads,23,10,21,100.13273647761844,12.349
ads,23,10,22,100.11049283033344,12.346
ads,23,10,23,100.04009535463592,11.603
ads,23,10,24,200.1180282426476,12.368
ads,23,10,25,100.05890011025213,12.503
ads,23,10,26,200.09598848538917,12.159
ads,23,10,27,200.0863177361548,12.298
ads,23,10,28,100.07157963798,12.328
ads,23,10,29,100.08492184886154,12.39
ads,23,10,3,100.13072654038388,12.625
ads,23,10,4,200.14539435425422,12.056
ads,23,10,5,200.1257365385477,12.268
ads,23,10,6,100.13304202810741,12.578
ads,23,10,7,200.12685086666397,11.727
ads,23,10,8,200.10369410550675,12.294
ads,23,10,9,100.07671863031464,11.99
ads,24,10,0,616.7702249124495,13.795
ads,24,10,1,618.053102778143,14.182
ads,24,10,10,614.4691969851388,14.112
ads,24,10,11,514.0615542936412,13.978
ads,24,10,12,522.8111471055672,13.618
ads,24,10,13,612.3032596961953,14.061
ads,24,10,14,611.8044696793004,14.05
ads,24,10,15,516.4021070437389,13.731
ads,24,10,16,511.13720549006393,14.207
ads,24,10,17,512.8792554874167,13.89
ads,24,10,18,611.6952037988967,14.018
ads,24,10,19,623.9403783951689,13.775
ads,24,10,2,608.4526348755389,14.451
ads,24,10,20,518.201092114622,13.3
ads,24,10,21,602.6633527786962,13.959
ads,24,10,22,517.9956036224703,14.203
ads,24,10,23,519.440802249394,14.377
ads,24,10,24,601.8653465275997,14.034
ads,24,10,25,512.1858070076983,13.963
ads,24,10,26,617.8218433640141,13.165
ads,24,10,27,520.3699626252542,13.713
ads,24,10,28,612.9713585605359,13.899
ads,24,10,29,518.8165540337582,13.62
ads,24,10,3,514.6995541049146,14.455
ads,24,10,4,515.3004704945643,14.003
ads,24,10,5,523.5906856772208,15.048
ads,24,10,6,513.7407758013069,13.815
ads,24,10,7,515.1651229068439,13.754
ads,24,10,8,614.7279982370374,14.225
ads,24,10,9,616.7320639453546,14.013
ads,25,10,0,499.86366117700663,31.109
ads,25,10,1,0.0028786164789380564,31.044
ads,25,10,10,0.0014262883855735708,31.727
ads,25,10,11,578.7319289984489,31.804
ads,25,10,12,603.2419809862668,30.614
ads,25,10,13,0.003083465376676031,30.789
ads,25,10,14,531.3835384864487,30.749
ads,25,10,15,513.2723724912039,31.501
ads,25,10,16,0.006199854769420199,31.422
ads,25,10,17,0.004979763752089639,31.315
ads,25,10,18,491.0629137538217,30.96
ads,25,10,19,513.750050551208,31.527
ads,25,10,2,528.7123579887757,31.74
ads,25,10,20,0.005111881011998776,31.102
ads,25,10,21,0.005028721572671202,31.4
ads,25,10,22,535.049420524092,30.715
ads,25,10,23,610.5211638170313,31.559
ads,25,10,24,481.78884482007015,31.401
ads,25,10,25,0.004256468692801718,31.311
ads,25,10,26,519.151167268255,31.452
ads,25,10,27,0.0037337664139158733,31.199
ads,25,10,28,507.65090948403486,31.013
ads,25,10,29,798.9129104010849,30.468
ads,25,10,3,531.3835772591246,31.859
ads,25,10,4,601.3920575851407,31.244
ads,25,10,5,510.4625530503431,31.316
ads,25,10,6,509.84333554876866,31.525
ads,25,10,7,506.5701625099405,32.656
ads,25,10,8,0.003855586377540021,30.975
ads,25,10,9,0.005263351917164982,31.957
ads,26,10,0,576.1100872646539,32.621
ads,26,10,1,788.0705395906243,33.16
ads,26,10,10,532.8085539008325,32.354
ads,26,10,11,616.3199307656532,33.126
ads,26,10,12,649.8015424321129,32.812
ads,26,10,13,559.6919196058334,32.841
ads,26,10,14,421.88589516367665,32.445
ads,26,10,15,700.0127873403085,32.831
ads,26,10,16,405.32276793452775,32.813
ads,26,10,17,558.9758150441203,32.165
ads,26,10,18,540.8877217496693,34.053
ads,26,10,19,674.6539765777138,32.52
ads,26,10,2,411.57843826412955,32.989
ads,26,10,20,442.3760027071571,33.018
ads,26,10,21,485.37328250620567,33.954
ads,26,10,22,464.19278007689354,33.038
ads,26,10,23,419.8351346881077,32.527
ads,26,10,24,401.5011243948693,34.202
ads,26,10,25,441.9030397920419,34.46
ads,26,10,26,460.299154752654,34.67
ads,26,10,27,464.22974639896256,34.621
ads,26,10,28,457.34830076214257,34.006
ads,26,10,29,534.2511463320434,32.92
ads,26,10,3,510.17680237874674,33.557
ads,26,10,4,528.6497739281076,32.818
ads,26,10,5,755.2238294665976,32.014
ads,26,10,6,655.7319237483125,32.443
ads,26,10,7,498.82665802610063,32.818
ads,26,10,8,582.8240124566009,32.767
ads,26,10,9,543.7073171870461,33.073
ads,27,10,0,23.891853026629178,29.462
ads,27,10,1,13.71953133464558,30.549
ads,27,10,10,19.716593904454385,28.826
ads,27,10,11,24.182538149761967,29.776
ads,27,10,12,208.1870128252708,29.705
ads,27,10,13,13.70635678311055,29.005
ads,27,10,14,19.698961239742857,29.448
ads,27,10,15,31.18808564419487,30.411
ads,27,10,16,45.75742263296388,29.232
ads,27,10,17,55.13090831108002,29.462
ads,27,10,18,19.71161629851258,28.943
ads,27,10,19,512.8018784863839,29.781
ads,27,10,2,0.0774451761490127,30.527
ads,27,10,20,23.19476001121302,28.65
ads,27,10,21,38.557038967283916,29.406
ads,27,10,22,24.418417797221082,29.812
ads,27,10,23,19.745264221600337,30.429
ads,27,10,24,19.39854772919125,28.432
ads,27,10,25,24.30407928235718,28.525
ads,27,10,26,19.379411574309415,28.445
ads,27,10,27,488.2001543252445,29.563
ads,27,10,28,484.54462567592645,29.401
ads,27,10,29,36.46246531895622,29.427
ads,27,10,3,33.875288946074306,30.173
ads,27,10,4,28.059577837526376,29.606
ads,27,10,5,38.772685593961796,30.168
ads,27,10,6,45.36436798145496,29.488
ads,27,10,7,31.005450552826915,29.124
ads,27,10,8,24.298280626488577,29.452
ads,27,10,9,24.315044861432852,29.906
ads,28,10,0,102326.74454448659,51.081
ads,28,10,1,9273.845295184292,50.643
ads,28,10,10,22268.997677470412,51.152
ads,28,10,11,1721.3871329477588,50.293
ads,28,10,12,73969.25860421747,50.159
ads,28,10,13,17289.81142646297,49.758
ads,28,10,14,4300.493968353927,49.547
ads,28,10,15,2912.9271536418637,50.83
ads,28,10,16,19949.65115125863,50.345
ads,28,10,17,35292.851623331735,50.148
ads,28,10,18,15752.01264486101,50.017
ads,28,10,19,8044.493395559326,51.437
ads,28,10,2,4008.2545963862212,50.158
ads,28,10,20,1566.791365236716,50.974
ads,28,10,21,1662.3580998273492,50.74
ads,28,10,22,46179.92318669682,50.745
ads,28,10,23,7077.533746763664,49.391
ads,28,10,24,5693.223703206408,50.83
ads,28,10,25,72679.89154551797,50.663
ads,28,10,26,15357.711756983608,51.325
ads,28,10,27,1646.3010451040009,50.715
ads,28,10,28,3211.393112126704,50.025
ads,28,10,29,33969.80259333253,51.302
ads,28,10,3,18825.45264247036,51.1
ads,28,10,4,22128.530304678407,49.583
ads,28,10,5,1505.8678375509862,50.133
ads,28,10,6,20786.71747254076,50.39
ads,28,10,7,21375.040421578975,50.589
ads,28,10,8,16588.60405039505,50.624
ads,28,10,9,28598.602738654983,51.09
ads,29,10,0,161892.98686300416,35.185
ads,29,10,1,105540.96530739122,32.696
ads,29,10,10,298991.4145470529,35.198
ads,29,10,11,92469.29206399704,32.436
ads,29,10,12,37351.01428650368,33.47
ads,29,10,13,57264.05169464459,32.663
ads,29,10,14,150322.94235608017,32.837
ads,29,10,15,194768.97097817878,34.774
ads,29,10,16,46286.26909153395,33.529
ads,29,10,17,40264082.4294155,36.047
ads,29,10,18,22111.015626876906,29.594
ads,29,10,19,28515.511147518835,34.55
ads,29,10,2,53363.87332658349,32.469
ads,29,10,20,95728.62039829663,33.382
ads,29,10,21,242441.85821265136,30.49
ads,29,10,22,160725.8267137457,33.486
ads,29,10,23,14813842.998526974,33.354
ads,29,10,24,24591.65614725781,21.142
ads,29,10,25,128867.8540240355,27.605
ads,29,10,26,124647.22443195277,25.4
ads,29,10,27,92900.71584414328,21.828
ads,29,10,28,18793.421659235682,29.916
ads,29,10,29,74209.06149380517,34.436
ads,29,10,3,130066.58313148233,35.419
ads,29,10,4,69830.86921479939,32.466
ads,29,10,5,11138.867669553043,32.073
ads,29,10,6,11665.09794520352,33.009
ads,29,10,7,3832.9932762069975,35.43
ads,29,10,8,217333.79802440575,35.766
ads,29,10,9,17504.944780115242,33.65
ads,3,10,0,67.7397729234491,3.386
ads,3,10,1,3.9962665718646804,3.372
ads,3,10,10,4.10486502106977,3.489
ads,3,10,11,9.486739010342717,3.368
ads,3,10,12,26.090648481116602,3.612
ads,3,10,13,66.93297423984268,3.469
ads,3,10,14,0.08701894278755162,3.55
ads,3,10,15,66.45676347372813,3.364
ads,3,10,16,4.008641608437415,3.433
ads,3,10,17,3.98758907282388,3.457
ads,3,10,18,66.87148001833316,3.37
ads,3,10,19,6.126374748462126,3.429
ads,3,10,2,0.04062025877698261,3.602
ads,3,10,20,4.007583278780942,3.445
ads,3,10,21,67.13603106263315,3.392
ads,3,10,22,66.45370326671957,3.557
ads,3,10,23,0.0004523028783296468,3.349
ads,3,10,24,4.04875815740877,4.014
ads,3,10,25,4.035657794463816,3.424
ads,3,10,26,0.024218533938210385,3.57
ads,3,10,27,3.9933234230026073,3.568
ads,3,10,28,10.201290234139037,3.618
ads,3,10,29,4.412428006161122,3.388
ads,3,10,3,65.30735827243404,3.629
ads,3,10,4,6.366622520713122,3.573
ads,3,10,5,66.48638680671115,3.398
ads,3,10,6,4.033016966634193,3.519
ads,3,10,7,14.668490446155658,3.44
ads,3,10,8,4.182002313470093,3.398
ads,3,10,9,67.639149921961,3.423
ads,4,10,0,90.54158172647084,3.189
ads,4,10,1,35.82014968961295,3.065
