variant,function,seed,best,seconds
fixed_K16,Rastrigin,18,0.40375101110271316,3.565
fixed_K16,Rastrigin,19,0.36169617574336144,3.496
fixed_K16,Rastrigin,2,1.314941910792129,4.564
fixed_K16,Rastrigin,20,9.956073677293261,2.177
fixed_K16,Rastrigin,21,1.0032442966457324,1.767
fixed_K16,Rastrigin,22,12.938446540375253,1.48
fixed_K16,Rastrigin,23,0.0981323952739217,1.534
fixed_K16,Rastrigin,24,6.166795771507509,1.53
fixed_K16,Rastrigin,25,4.8278856902381335,1.557
fixed_K16,Rastrigin,26,0.07704450477854152,1.56
fixed_K16,Rastrigin,27,2.010578559534679,1.509
fixed_K16,Rastrigin,28,2.3873936238587703,1.451
fixed_K16,Rastrigin,29,0.11174193133678045,1.513
fixed_K16,Rastrigin,3,7.5930579194829875,4.549
fixed_K16,Rastrigin,4,15.923050102568084,4.541
fixed_K16,Rastrigin,5,20.899327969474825,4.494
fixed_K16,Rastrigin,6,3.3616140639442165,4.57
fixed_K16,Rastrigin,7,3.5656199891765255,4.533
fixed_K16,Rastrigin,8,2.5911749975164184,4.591
fixed_K16,Rastrigin,9,0.41849052688445454,4.627
fixed_K16,Rosenbrock,0,26.490253059008392,7.981
fixed_K16,Rosenbrock,1,28.464974571421408,7.986
fixed_K16,Rosenbrock,10,29.379213847073054,7.908
fixed_K16,Rosenbrock,11,28.619977541535686,7.919
fixed_K16,Rosenbrock,12,27.326520118257385,7.916
fixed_K16,Rosenbrock,13,191.52051201913994,8.002
fixed_K16,Rosenbrock,14,134.6468882442852,7.911
fixed_K16,Rosenbrock,15,25.71617754397928,7.888
fixed_K16,Rosenbrock,16,187.6167485914406,7.932
fixed_K16,Rosenbrock,17,84.99901112587368,7.9
fixed_K16,Rosenbrock,18,64.27655515151429,7.889
fixed_K16,Rosenbrock,19,22.16311746775065,7.937
fixed_K16,Rosenbrock,2,162.15296106720518,7.974
fixed_K16,Rosenbrock,20,24.596420084467102,7.919
fixed_K16,Rosenbrock,21,29.088387453317104,7.928
fixed_K16,Rosenbrock,22,25.90135735628853,7.897
fixed_K16,Rosenbrock,23,28.487635432510164,7.904
fixed_K16,Rosenbrock,24,89.17913157797751,7.841
fixed_K16,Rosenbrock,25,83.367371921657,7.873
fixed_K16,Rosenbrock,26,87.27678217173319,7.921
fixed_K16,Rosenbrock,27,42.5576561269819,7.901
fixed_K16,Rosenbrock,28,82.71995812775562,7.886
fixed_K16,Rosenbrock,29,173.14196391895666,7.869
fixed_K16,Rosenbrock,3,76.5386413118246,7.962
fixed_K16,Rosenbrock,4,156.47973912535628,7.977
fixed_K16,Rosenbrock,5,25.9679538993383,7.918
fixed_K16,Rosenbrock,6,107.59593868081943,7.925
fixed_K16,Rosenbrock,7,27.327558927567676,7.892
fixed_K16,Rosenbrock,8,113.5866181240518,7.861
fixed_K16,Rosenbrock,9,54.500400907276045,7.893
fixed_K16,Schwefel_1_2,0,105.40971407167292,30.548
fixed_K16,Schwefel_1_2,1,104.92217316582425,30.596
fixed_K16,Schwefel_1_2,10,55.38951020334377,31.083
fixed_K16,Schwefel_1_2,11,207.37571788959914,30.882
fixed_K16,Schwefel_1_2,12,151.57755086583254,30.799
fixed_K16,Schwefel_1_2,13,79.48075571657795,30.769
fixed_K16,Schwefel_1_2,14,141.5786943759446,30.73
fixed_K16,Schwefel_1_2,15,65.72425431245259,31.002
fixed_K16,Schwefel_1_2,16,46.07348756022021,30.849
fixed_K16,Schwefel_1_2,17,77.47566264648046,30.904
fixed_K16,Schwefel_1_2,18,125.6134483393201,30.891
fixed_K16,Schwefel_1_2,19,178.23776379504633,30.936
fixed_K16,Schwefel_1_2,2,189.2405162547906,30.819
fixed_K16,Schwefel_1_2,20,109.0327344116944,31.035
fixed_K16,Schwefel_1_2,21,48.873536415003315,31.321
fixed_K16,Schwefel_1_2,22,64.9266400641019,31.467
fixed_K16,Schwefel_1_2,23,52.58746723696924,31.476
fixed_K16,Schwefel_1_2,24,213.09063568385827,31.123
fixed_K16,Schwefel_1_2,25,69.80114285669504,31.148
fixed_K16,Schwefel_1_2,26,74.48509856382282,30.956
fixed_K16,Schwefel_1_2,27,36.39423780859903,31.098
fixed_K16,Schwefel_1_2,28,231.90825397548818,31.051
fixed_K16,Schwefel_1_2,29,128.53287025172557,30.869
fixed_K16,Schwefel_1_2,3,113.84296284537096,30.718
fixed_K16,Schwefel_1_2,4,91.07802825999221,30.835
fixed_K16,Schwefel_1_2,5,97.58929227923623,30.726
fixed_K16,Schwefel_1_2,6,68.64289661334921,30.678
fixed_K16,Schwefel_1_2,7,130.78294518475428,30.744
fixed_K16,Schwefel_1_2,8,36.569465964909625,30.719
fixed_K16,Schwefel_1_2,9,74.82163040144233,30.992
fixed_K16,Schwefel_2_21,0,5.2498233828069365,3.308
fixed_K16,Schwefel_2_21,1,1.3357311170194617,3.324
fixed_K16,Schwefel_2_21,10,0.276732363641389,3.371
fixed_K16,Schwefel_2_21,11,1.0749541518086845,3.377
fixed_K16,Schwefel_2_21,12,0.7121199391579882,3.389
fixed_K16,Schwefel_2_21,13,7.187245104384153,3.287
fixed_K16,Schwefel_2_21,14,0.18587199679627397,3.385
fixed_K16,Schwefel_2_21,15,1.2567996141910438,3.346
fixed_K16,Schwefel_2_21,16,8.785880609821023,3.389
fixed_K16,Schwefel_2_21,17,0.920169711547809,3.445
fixed_K16,Schwefel_2_21,18,1.4786356626621684,3.394
fixed_K16,Schwefel_2_21,19,0.7874937905678923,3.426
fixed_K16,Schwefel_2_21,2,0.3358300743787611,3.397
fixed_K16,Schwefel_2_21,20,1.449496876558627,3.417
fixed_K16,Schwefel_2_21,21,6.56223646794778,3.383
fixed_K16,Schwefel_2_21,22,1.5003715081229503,3.396
fixed_K16,Schwefel_2_21,23,1.2663706222812512,3.407
fixed_K16,Schwefel_2_21,24,0.17777561289868699,3.411
fixed_K16,Schwefel_2_21,25,1.1073566998703839,3.416
fixed_K16,Schwefel_2_21,26,0.21111924527097856,3.394
fixed_K16,Schwefel_2_21,27,5.1950431190735,3.336
fixed_K16,Schwefel_2_21,28,6.929107749815601,3.343
fixed_K16,Schwefel_2_21,29,0.12856043757261687,3.41
fixed_K16,Schwefel_2_21,3,6.989464481563946,3.349
fixed_K16,Schwefel_2_21,4,1.8761950415830841,3.421
fixed_K16,Schwefel_2_21,5,5.696984959022782,3.364
fixed_K16,Schwefel_2_21,6,6.905273207048876,3.374
fixed_K16,Schwefel_2_21,7,0.7003503810475021,3.429
fixed_K16,Schwefel_2_21,8,0.03367057173748489,3.464
fixed_K16,Schwefel_2_21,9,0.8691403750963631,3.371
fixed_K16,Schwefel_2_22,0,2.0249644505827873,4.337
fixed_K16,Schwefel_2_22,1,2.963126985512858,4.341
fixed_K16,Schwefel_2_22,10,2.287457475658168,4.356
fixed_K16,Schwefel_2_22,11,2.4389118267098007,4.337
fixed_K16,Schwefel_2_22,12,3.325032507588197,4.338
fixed_K16,Schwefel_2_22,13,3.183301812694837,4.354
fixed_K16,Schwefel_2_22,14,3.0921392513381845,4.275
fixed_K16,Schwefel_2_22,15,1.3605772450034226,4.293
fixed_K16,Schwefel_2_22,16,3.2448137936026127,4.298
fixed_K16,Schwefel_2_22,17,0.6620500092736633,4.312
fixed_K16,Schwefel_2_22,18,2.6185873994566378,4.27
fixed_K16,Schwefel_2_22,19,4.458285314268735,4.256
fixed_K16,Schwefel_2_22,2,2.789033543166267,4.278
fixed_K16,Schwefel_2_22,20,2.613110728296677,4.335
fixed_K16,Schwefel_2_22,21,3.998805220955646,4.272
fixed_K16,Schwefel_2_22,22,3.963204487040688,4.348
fixed_K16,Schwefel_2_22,23,3.293318912627992,4.355
fixed_K16,Schwefel_2_22,24,2.5534124792031143,4.324
fixed_K16,Schwefel_2_22,25,3.884785197669273,4.329
fixed_K16,Schwefel_2_22,26,2.9157998413551804,4.308
fixed_K16,Schwefel_2_22,27,3.900548819767618,4.239
fixed_K16,Schwefel_2_22,28,4.474949517037133,4.287
fixed_K16,Schwefel_2_22,29,0.8399041857362549,4.27
fixed_K16,Schwefel_2_22,3,2.6607398884118316,4.269
fixed_K16,Schwefel_2_22,4,2.143263793054294,4.312
fixed_K16,Schwefel_2_22,5,2.264966316869663,4.329
fixed_K16,Schwefel_2_22,6,0.7031845646435843,4.346
fixed_K16,Schwefel_2_22,7,4.372439253132791,4.291
fixed_K16,Schwefel_2_22,8,3.890138945204483,4.348
fixed_K16,Schwefel_2_22,9,0.06108865020878003,4.361
fixed_K16,Schwefel_2_26,0,-20339.562116063767,3.874
fixed_K16,Schwefel_2_26,1,-20420.980563920308,3.817
fixed_K16,Schwefel_2_26,10,-20163.706228493047,3.787
fixed_K16,Schwefel_2_26,11,-19208.978944583905,3.91
fixed_K16,Schwefel_2_26,12,-20559.210556866543,3.838
fixed_K16,Schwefel_2_26,13,-19729.290631667427,3.86
fixed_K16,Schwefel_2_26,14,-17143.888872517087,3.794
fixed_K16,Schwefel_2_26,15,-18869.698577037754,3.919
fixed_K16,Schwefel_2_26,16,-21151.225917735406,3.836
fixed_K16,Schwefel_2_26,17,-19007.79335176991,3.857
fixed_K16,Schwefel_2_26,18,-20331.274710538622,3.794
fixed_K16,Schwefel_2_26,19,-19432.83673796666,3.749
fixed_K16,Schwefel_2_26,2,-19590.985306170653,3.778
fixed_K16,Schwefel_2_26,20,-19754.13196633266,3.862
fixed_K16,Schwefel_2_26,21,-19423.537316992653,3.902
fixed_K16,Schwefel_2_26,22,-19175.91956568307,3.807
fixed_K16,Schwefel_2_26,23,-19907.483454997993,3.864
fixed_K16,Schwefel_2_26,24,-19993.763454745163,3.823
fixed_K16,Schwefel_2_26,25,-20045.736471169977,3.761
fixed_K16,Schwefel_2_26,26,-19844.693520541012,3.826
fixed_K16,Schwefel_2_26,27,-19295.140723906392,3.806
fixed_K16,Schwefel_2_26,28,-20776.247505085856,3.863
fixed_K16,Schwefel_2_26,29,-20657.349269388837,3.816
fixed_K16,Schwefel_2_26,3,-19236.586936084208,3.783
fixed_K16,Schwefel_2_26,4,-20076.815661729248,3.887
fixed_K16,Schwefel_2_26,5,-21019.639549940057,3.819
fixed_K16,Schwefel_2_26,6,-18228.913740306645,3.742
fixed_K16,Schwefel_2_26,7,-19887.90438311932,3.735
fixed_K16,Schwefel_2_26,8,-19966.909082461345,3.816
fixed_K16,Schwefel_2_26,9,-18652.164333463013,3.859
fixed_K16,Sphere,0,0.0015649873321352357,3.354
fixed_K16,Sphere,1,0.0008510875531899661,3.384
fixed_K16,Sphere,10,0.002790739613084973,3.377
fixed_K16,Sphere,11,0.0018049910436641464,3.364
fixed_K16,Sphere,12,0.0006626855727778982,3.37
fixed_K16,Sphere,13,0.001659848768948274,3.424
fixed_K16,Sphere,14,0.002579570705011176,3.422
fixed_K16,Sphere,15,0.0006574603593888367,3.471
fixed_K16,Sphere,16,0.0016623427061718886,3.476
fixed_K16,Sphere,17,0.001317053068948626,3.456
fixed_K16,Sphere,18,0.0009087938659902593,3.463
fixed_K16,Sphere,19,0.0018515174499145399,3.458
fixed_K16,Sphere,2,0.0011655704279654082,3.473
fixed_K16,Sphere,20,0.0009183859442993449,3.479
fixed_K16,Sphere,21,0.0008639830065496251,3.441
fixed_K16,Sphere,22,0.002378899468147606,3.502
fixed_K16,Sphere,23,0.002374941336143491,3.464
fixed_K16,Sphere,24,0.002182337418921618,3.432
fixed_K16,Sphere,25,0.0009574568304965978,3.424
fixed_K16,Sphere,26,0.0018197452560718042,3.425
fixed_K16,Sphere,27,0.000951968913919659,3.416
fixed_K16,Sphere,28,0.0012987403563619302,3.414
fixed_K16,Sphere,29,0.00016917804556653378,3.482
fixed_K16,Sphere,3,0.0010559487128282373,3.433
fixed_K16,Sphere,4,0.002715734658007733,3.476
fixed_K16,Sphere,5,0.0010484741011461273,3.492
fixed_K16,Sphere,6,0.0013909378845888905,3.432
fixed_K16,Sphere,7,0.002101011918399101,3.389
fixed_K16,Sphere,8,0.0013300910449644578,3.371
fixed_K16,Sphere,9,0.0024769003329943766,3.397
fixed_K16,Step,0,0.0,4.2
fixed_K16,Step,1,0.0,4.168
fixed_K16,Step,10,0.0,4.262
fixed_K16,Step,11,0.0,4.286
fixed_K16,Step,12,0.0,4.307
fixed_K16,Step,13,0.0,4.308
fixed_K16,Step,14,0.0,4.278
fixed_K16,Step,15,0.0,4.254
fixed_K16,Step,16,0.0,4.249
fixed_K16,Step,17,0.0,4.161
fixed_K16,Step,18,0.0,4.286
fixed_K16,Step,19,0.0,4.251
fixed_K16,Step,2,0.0,4.237
fixed_K16,Step,20,0.0,4.219
fixed_K16,Step,21,0.0,4.156
fixed_K16,Step,22,0.0,4.15
fixed_K16,Step,23,0.0,4.165
fixed_K16,Step,24,0.0,4.16
fixed_K16,Step,25,0.0,4.117
fixed_K16,Step,26,0.0,4.086
fixed_K16,Step,27,0.0,4.179
fixed_K16,Step,28,0.0,4.169
fixed_K16,Step,29,0.0,4.116
fixed_K16,Step,3,0.0,4.13
fixed_K16,Step,4,0.0,4.171
fixed_K16,Step,5,0.0,4.267
fixed_K16,Step,6,0.0,4.176
fixed_K16,Step,7,0.0,4.148
fixed_K16,Step,8,0.0,4.229
fixed_K16,Step,9,0.0,4.204
fixed_K59,Ackley,0,0.655566113887343,2.45
fixed_K59,Ackley,1,0.4484814548905942,2.497
fixed_K59,Ackley,10,0.17352284482464642,2.462
fixed_K59,Ackley,11,0.13678498125842298,2.477
fixed_K59,Ackley,12,0.7201329794842946,2.468
fixed_K59,Ackley,13,0.14832882193928087,2.419
fixed_K59,Ackley,14,1.7247352253603947,2.453
fixed_K59,Ackley,15,0.07347106305757167,2.499
fixed_K59,Ackley,16,0.6035784656192473,2.473
fixed_K59,Ackley,17,0.07607227425519669,2.482
fixed_K59,Ackley,18,0.6368188225645715,2.494
fixed_K59,Ackley,19,1.1774436657847187,2.47
fixed_K59,Ackley,2,0.26255382612982503,2.501
fixed_K59,Ackley,20,0.2084483661103751,2.526
fixed_K59,Ackley,21,0.27910398558680827,2.515
fixed_K59,Ackley,22,0.09769730803705245,2.55
fixed_K59,Ackley,23,0.16624991636716802,2.501
fixed_K59,Ackley,24,0.6115620547574534,2.514
fixed_K59,Ackley,25,1.2864787246479108,2.542
fixed_K59,Ackley,26,0.6703359972009122,2.531
fixed_K59,Ackley,27,0.08556645129185059,2.529
fixed_K59,Ackley,28,0.05149679002236285,2.551
fixed_K59,Ackley,29,0.14296614636219873,2.554
fixed_K59,Ackley,3,0.7963035062045347,2.508
fixed_K59,Ackley,4,0.7260531657743106,2.537
fixed_K59,Ackley,5,0.03950111116246946,2.591
fixed_K59,Ackley,6,0.21575728461047605,2.521
fixed_K59,Ackley,7,0.111884896898506,2.491
fixed_K59,Ackley,8,0.1865763518206056,2.513
fixed_K59,Ackley,9,0.5987080407173662,2.435
fixed_K59,Griewank,0,0.023460444569247563,2.298
fixed_K59,Griewank,1,0.041239070727279725,2.301
fixed_K59,Griewank,10,0.035349415078195,2.442
fixed_K59,Griewank,11,0.03200314221695433,2.417
fixed_K59,Griewank,12,0.015436796729679791,2.417
fixed_K59,Griewank,13,0.016201021625677936,2.366
fixed_K59,Griewank,14,0.019177623134036814,2.301
fixed_K59,Griewank,15,0.023884323375466865,2.365
fixed_K59,Griewank,16,0.03371436090604696,2.355
fixed_K59,Griewank,17,0.021245874110712437,2.426
fixed_K59,Griewank,18,0.04422521084381259,2.359
fixed_K59,Griewank,19,0.04382439972611252,2.308
fixed_K59,Griewank,2,0.01228184014708733,2.352
fixed_K59,Griewank,20,0.02421453637027371,2.33
fixed_K59,Griewank,21,0.02213338470988524,2.319
fixed_K59,Griewank,22,0.030409130896805192,2.354
fixed_K59,Griewank,23,0.027224801652797948,2.316
fixed_K59,Griewank,24,0.02706645351862369,2.359
fixed_K59,Griewank,25,0.022639342016494424,2.332
fixed_K59,Griewank,26,0.02879380229745665,2.367
fixed_K59,Griewank,27,0.018697135533789377,2.393
fixed_K59,Griewank,28,0.03651844853323516,2.428
fixed_K59,Griewank,29,0.006607206959034273,2.373
fixed_K59,Griewank,3,0.022274690208999748,2.371
fixed_K59,Griewank,4,0.021713313713394577,2.312
fixed_K59,Griewank,5,0.04087524909389151,2.372
fixed_K59,Griewank,6,0.03580652423733355,2.462
fixed_K59,Griewank,7,0.014461748726280033,2.414
fixed_K59,Griewank,8,0.026296118862245588,2.427
fixed_K59,Griewank,9,0.0620922866616157,2.467
fixed_K59,Penalized2,0,1.2011671014572507,8.689
fixed_K59,Penalized2,1,2.9030955232476234,8.595
fixed_K59,Penalized2,10,3.7437597480620797,8.618
fixed_K59,Penalized2,11,1.526884305656318,8.64
fixed_K59,Penalized2,12,3.4544615018024922,8.723
fixed_K59,Penalized2,13,2.2747764782683775,8.703
fixed_K59,Penalized2,14,3.0227574218332474,8.731
fixed_K59,Penalized2,15,15.953702553005483,8.53
fixed_K59,Penalized2,16,1.8979224101257068,8.652
fixed_K59,Penalized2,17,1.164456422235945,8.541
fixed_K59,Penalized2,18,0.11990067137809568,8.617
fixed_K59,Penalized2,19,2.86196793434161,8.576
fixed_K59,Penalized2,2,2.8450662215152147,8.56
fixed_K59,Penalized2,20,3.2885600406215363,8.658
fixed_K59,Penalized2,21,2.189257348407654,8.584
fixed_K59,Penalized2,22,0.4007086911794354,8.66
fixed_K59,Penalized2,23,1.2655640657360667,8.672
fixed_K59,Penalized2,24,0.9595865797069041,8.585
fixed_K59,Penalized2,25,0.660259263838537,8.579
fixed_K59,Penalized2,26,3.853307081303975,8.569
fixed_K59,Penalized2,27,0.8264438753782927,8.527
fixed_K59,Penalized2,28,2.806727089643666,8.692
fixed_K59,Penalized2,29,0.222063184790427,8.589
fixed_K59,Penalized2,3,2.23984946311758,8.627
fixed_K59,Penalized2,4,2.927851813120494,8.718
fixed_K59,Penalized2,5,0.2336643846625112,8.511
fixed_K59,Penalized2,6,3.336058176418234,8.598
fixed_K59,Penalized2,7,2.739999843753351,8.669
fixed_K59,Penalized2,8,2.144649062045919,8.516
fixed_K59,Penalized2,9,1.951546904504081,8.655
fixed_K59,Penalized,0,1.437583131856768,10.267
fixed_K59,Penalized,1,1.5111390465302261,10.307
fixed_K59,Penalized,10,2.407751802120964,9.868
fixed_K59,Penalized,11,2.1096907414793598,9.939
fixed_K59,Penalized,12,2.296017929682072,9.852
fixed_K59,Penalized,13,2.750315656046339,9.908
fixed_K59,Penalized,14,2.810036190903471,9.846
fixed_K59,Penalized,15,2.2368127270827647,9.919
fixed_K59,Penalized,16,0.20529786164802338,9.907
fixed_K59,Penalized,17,2.1122095482459313,9.998
fixed_K59,Penalized,18,1.6800771756984347,9.961
fixed_K59,Penalized,19,3.3872697736074433,9.902
fixed_K59,Penalized,2,1.785980956248841,10.214
fixed_K59,Penalized,20,3.1753349192644,9.918
fixed_K59,Penalized,21,2.2924637477983003,9.885
fixed_K59,Penalized,22,2.5081367746037784,9.956
fixed_K59,Penalized,23,2.1457776667522634,10.057
fixed_K59,Penalized,24,1.7878552738621267,9.92
fixed_K59,Penalized,25,4.6655733244808575,9.879
fixed_K59,Penalized,26,1.526194547904016,9.945
fixed_K59,Penalized,27,1.9383071486615335,9.874
fixed_K59,Penalized,28,3.333274034264894,9.888
fixed_K59,Penalized,29,2.602750724824254,9.926
fixed_K59,Penalized,3,1.5420553423842844,10.17
fixed_K59,Penalized,4,2.904954222353915,10.252
fixed_K59,Penalized,5,1.3041557093002079,10.216
fixed_K59,Penalized,6,0.8083138578493134,9.884
fixed_K59,Penalized,7,2.2426275948616405,9.871
fixed_K59,Penalized,8,1.2161710358512636,9.867
fixed_K59,Penalized,9,1.8226090467467702,9.805
fixed_K59,Quartic,0,2.6620299505508484e-08,2.774
fixed_K59,Quartic,1,1.3912182117650108e-08,2.838
fixed_K59,Quartic,10,1.7242310879156337e-08,2.856
fixed_K59,Quartic,11,4.6866161915516315e-09,2.895
fixed_K59,Quartic,12,4.081262293702508e-08,2.775
fixed_K59,Quartic,13,1.5558420470150178e-08,2.727
fixed_K59,Quartic,14,6.2967464109839215e-09,2.838
fixed_K59,Quartic,15,8.833438499003935e-09,2.964
fixed_K59,Quartic,16,1.3891887452298468e-08,2.772
fixed_K59,Quartic,17,1.4985697750102784e-08,2.743
fixed_K59,Quartic,18,1.2695226940397384e-08,2.875
fixed_K59,Quartic,19,7.541733994228349e-09,2.723
fixed_K59,Quartic,2,4.161929540629069e-08,2.862
fixed_K59,Quartic,20,1.865848266281751e-08,2.795
fixed_K59,Quartic,21,7.081998708852069e-09,2.857
fixed_K59,Quartic,22,9.174912170972965e-09,2.838
fixed_K59,Quartic,23,2.2018395537994095e-07,2.708
fixed_K59,Quartic,24,1.5920699838183088e-08,2.87
fixed_K59,Quartic,25,1.0753530941317368e-08,2.797
fixed_K59,Quartic,26,2.3089690912466544e-08,2.857
fixed_K59,Quartic,27,5.78039188427063e-09,2.851
fixed_K59,Quartic,28,2.139119129813238e-08,2.911
fixed_K59,Quartic,29,2.1588117742641075e-08,2.846
fixed_K59,Quartic,3,1.510651764808944e-08,2.766
fixed_K59,Quartic,4,2.1399427013939402e-08,2.9
fixed_K59,Quartic,5,4.079219902874259e-09,2.888
fixed_K59,Quartic,6,2.2140898055754468e-08,2.788
fixed_K59,Quartic,7,2.4303707415176448e-08,2.809
fixed_K59,Quartic,8,1.3768284963779312e-08,2.832
fixed_K59,Quartic,9,1.1694120449625534e-08,2.717
fixed_K59,Rastrigin,0,0.32073902669856125,2.049
fixed_K59,Rastrigin,1,0.6349315996400264,2.037
fixed_K59,Rastrigin,10,3.6145688632933,2.068
fixed_K59,Rastrigin,11,2.95973887062803,2.088
fixed_K59,Rastrigin,12,0.8175386716765161,1.993
fixed_K59,Rastrigin,13,10.966924829463437,2.071
fixed_K59,Rastrigin,14,2.6113260213385274,2.047
fixed_K59,Rastrigin,15,0.2554174131568061,2.06
fixed_K59,Rastrigin,16,8.974908068345485,2.003
fixed_K59,Rastrigin,17,4.499193703967194,2.014
fixed_K59,Rastrigin,18,0.3442084489451531,2.04
fixed_K59,Rastrigin,19,0.39353132371434185,2.106
fixed_K59,Rastrigin,2,0.2745514003485141,2.044
fixed_K59,Rastrigin,20,0.5358368780546812,2.027
fixed_K59,Rastrigin,21,0.21190914518030013,2.029
fixed_K59,Rastrigin,22,0.4157980808854518,2.079
fixed_K59,Rastrigin,23,0.20723736384383074,2.055
fixed_K59,Rastrigin,24,0.46086113986274313,2.005
fixed_K59,Rastrigin,25,0.39428187844515605,1.99
fixed_K59,Rastrigin,26,1.059867440750736,2.098
fixed_K59,Rastrigin,27,2.2705491893295857,2.132
fixed_K59,Rastrigin,28,1.7569766813552974,2.104
fixed_K59,Rastrigin,29,0.30117318510906443,2.041
fixed_K59,Rastrigin,3,0.5138065293242562,2.052
fixed_K59,Rastrigin,4,10.981249269092018,2.1
fixed_K59,Rastrigin,5,3.13156565648643,2.02
fixed_K59,Rastrigin,6,0.12086737939171144,1.991
fixed_K59,Rastrigin,7,0.31100851769411975,2.025
fixed_K59,Rastrigin,8,1.8889750992315726,2.127
fixed_K59,Rastrigin,9,12.970681051576605,2.08
fixed_K59,Rosenbrock,0,30.13137231102164,3.847
fixed_K59,Rosenbrock,1,31.438056152793784,3.796
fixed_K59,Rosenbrock,10,29.90897037786296,3.826
fixed_K59,Rosenbrock,11,28.46786319625748,3.817
fixed_K59,Rosenbrock,12,93.21143640359546,3.872
fixed_K59,Rosenbrock,13,34.35459567426261,3.85
fixed_K59,Rosenbrock,14,136.28468082764212,3.87
fixed_K59,Rosenbrock,15,73.98347624501486,3.869
fixed_K59,Rosenbrock,16,35.40792085822036,3.869
fixed_K59,Rosenbrock,17,50.520916560414705,3.833
fixed_K59,Rosenbrock,18,72.52740906630694,3.787
fixed_K59,Rosenbrock,19,96.13823851607162,3.808
fixed_K59,Rosenbrock,2,108.9441740677088,3.801
fixed_K59,Rosenbrock,20,82.2399769796536,3.83
fixed_K59,Rosenbrock,21,27.343382225306375,3.797
fixed_K59,Rosenbrock,22,28.05543405940628,3.86
fixed_K59,Rosenbrock,23,23.64791841778085,3.806
fixed_K59,Rosenbrock,24,28.763176957324706,3.86
fixed_K59,Rosenbrock,25,32.09895865902354,3.821
fixed_K59,Rosenbrock,26,26.53189250938662,3.813
fixed_K59,Rosenbrock,27,56.409478547996535,3.81
fixed_K59,Rosenbrock,28,93.83471746409566,3.845
fixed_K59,Rosenbrock,29,42.822372854609554,3.818
fixed_K59,Rosenbrock,3,29.978851537904017,3.823
fixed_K59,Rosenbrock,4,218.05690818859333,3.827
fixed_K59,Rosenbrock,5,27.58426064196189,3.799
fixed_K59,Rosenbrock,6,29.17967269878223,3.818
fixed_K59,Rosenbrock,7,53.33979961715717,3.773
fixed_K59,Rosenbrock,8,94.29562225584714,3.797
fixed_K59,Rosenbrock,9,49.78501583043654,3.853
fixed_K59,Schwefel_1_2,0,185.55231058191566,10.447
fixed_K59,Schwefel_1_2,1,121.13783801376755,10.516
fixed_K59,Schwefel_1_2,10,144.12613197072392,10.546
fixed_K59,Schwefel_1_2,11,212.45683180600102,10.453
fixed_K59,Schwefel_1_2,12,175.65351587215227,10.627
fixed_K59,Schwefel_1_2,13,84.67634493752067,10.713
fixed_K59,Schwefel_1_2,14,202.6130952317391,10.626
fixed_K59,Schwefel_1_2,15,49.612536134734775,10.621
fixed_K59,Schwefel_1_2,16,82.56122244819069,10.627
fixed_K59,Schwefel_1_2,17,42.41293470018225,10.656
fixed_K59,Schwefel_1_2,18,142.94272774127435,10.64
fixed_K59,Schwefel_1_2,19,154.01190249153143,10.576
fixed_K59,Schwefel_1_2,2,158.85478825078553,10.409
fixed_K59,Schwefel_1_2,20,135.42709729216878,10.458
fixed_K59,Schwefel_1_2,21,88.23599283437588,10.604
fixed_K59,Schwefel_1_2,22,127.7501321035741,10.697
fixed_K59,Schwefel_1_2,23,48.19012975300437,10.644
fixed_K59,Schwefel_1_2,24,186.42261841604358,10.611
fixed_K59,Schwefel_1_2,25,121.92375046898958,10.637
fixed_K59,Schwefel_1_2,26,122.25381973915378,10.619
fixed_K59,Schwefel_1_2,27,100.82142550626111,10.703
fixed_K59,Schwefel_1_2,28,167.51611636076177,10.656
fixed_K59,Schwefel_1_2,29,86.40915730087643,10.562
fixed_K59,Schwefel_1_2,3,102.43416714774635,10.609
fixed_K59,Schwefel_1_2,4,114.26991074111193,10.397
fixed_K59,Schwefel_1_2,5,147.83788035492344,10.436
fixed_K59,Schwefel_1_2,6,42.30870198711335,10.531
fixed_K59,Schwefel_1_2,7,71.97397684410457,10.517
fixed_K59,Schwefel_1_2,8,102.79164395104375,10.464
fixed_K59,Schwefel_1_2,9,121.42202937666273,10.539
fixed_K59,Schwefel_2_21,0,0.4792189596780121,1.438
fixed_K59,Schwefel_2_21,1,0.7250722423511594,1.425
fixed_K59,Schwefel_2_21,10,0.34545952179632045,1.475
fixed_K59,Schwefel_2_21,11,0.4129470846246877,1.43
fixed_K59,Schwefel_2_21,12,0.35694869312838806,1.448
fixed_K59,Schwefel_2_21,13,7.711296120396,1.39
fixed_K59,Schwefel_2_21,14,0.31076108449029743,1.584
fixed_K59,Schwefel_2_21,15,1.012280273983215,1.412
fixed_K59,Schwefel_2_21,16,1.2336067028022148,1.423
fixed_K59,Schwefel_2_21,17,0.38348826407455955,1.512
fixed_K59,Schwefel_2_21,18,0.38915487036332724,1.527
fixed_K59,Schwefel_2_21,19,0.37912236536317895,1.478
fixed_K59,Schwefel_2_21,2,0.3853671592147881,1.464
fixed_K59,Schwefel_2_21,20,0.8549782369902873,1.421
fixed_K59,Schwefel_2_21,21,1.1794035963805076,1.383
fixed_K59,Schwefel_2_21,22,7.565575216581128,1.383
fixed_K59,Schwefel_2_21,23,0.48785051554050257,1.494
